ACADEMIC_YEAR,CDS_CODE,SCHOOL,African American,American Indian or Alaska Native,Asian,Filipino,Hispanic or Latino,Not Reported,Pacific Islander,Two or More Races,White
2019-20,38684786062053.0,Lick (James) Middle,32.0,0.0,11.0,8.0,334.0,17.0,3.0,21.0,37.0
2019-20,38684786062061.0,Marina Middle,56.0,5.0,457.0,15.0,127.0,18.0,1.0,25.0,66.0
2019-20,38684786062079.0,Presidio Middle,41.0,5.0,474.0,23.0,148.0,37.0,4.0,70.0,296.0
2019-20,38684786089569.0,Lee (Edwin and Anita) Newcomer,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,38684786089585.0,Mission Education Center,2.0,0.0,4.0,0.0,176.0,5.0,0.0,2.0,5.0
2019-20,38684786089775.0,Rooftop Elementary,61.0,3.0,44.0,15.0,132.0,44.0,0.0,63.0,224.0
2019-20,38684786093488.0,San Francisco Community Alternative,23.0,1.0,13.0,20.0,121.0,17.0,1.0,21.0,56.0
2019-20,38684786093496.0,Carver (George Washington) Elementary,68.0,0.0,3.0,1.0,16.0,14.0,18.0,7.0,1.0
2019-20,38684786097919.0,New Traditions Elementary,13.0,1.0,10.0,2.0,33.0,27.0,2.0,30.0,136.0
2019-20,38684786099154.0,Moscone (George R.) Elementary,2.0,0.0,133.0,2.0,208.0,29.0,0.0,4.0,8.0
2019-20,38684786102479.0,Lilienthal (Claire) Elementary,37.0,1.0,212.0,17.0,84.0,47.0,1.0,95.0,205.0
2019-20,38684786104673.0,Drew (Charles) College Preparatory Academy,74.0,0.0,6.0,0.0,31.0,27.0,9.0,7.0,1.0
2019-20,38684786112601.0,Creative Arts Charter,34.0,2.0,21.0,4.0,69.0,3.0,1.0,51.0,255.0
2019-20,38684786113245.0,Yu (Alice Fong) Elementary,44.0,4.0,350.0,18.0,41.0,48.0,2.0,58.0,25.0
2019-20,38684786113252.0,Chin (John Yehall) Elementary,1.0,0.0,216.0,8.0,10.0,18.0,0.0,3.0,10.0
2019-20,38684786113997.0,Sunset Elementary,1.0,0.0,200.0,15.0,16.0,28.0,0.0,52.0,90.0
2019-20,38684786115901.0,Tenderloin Community,50.0,1.0,49.0,12.0,132.0,31.0,0.0,15.0,48.0
2019-20,38769190132159.0,OnePurpose,49.0,0.0,0.0,0.0,42.0,0.0,8.0,1.0,0.0
2019-20,38769270132183.0,The New School of San Francisco,13.0,2.0,40.0,4.0,61.0,1.0,1.0,21.0,145.0
2019-20,38771310137307.0,KIPP Bayview Elementary,71.0,0.0,0.0,0.0,27.0,0.0,1.0,9.0,1.0
2019-20,38772300138842.0,Mary L. Booker Leadership Academy,10.0,0.0,1.0,0.0,44.0,1.0,0.0,0.0,1.0
2020-21,38103893830361.0,S.F. County Court Woodside Learning Ctr,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020-21,38103893830395.0,S.F. County Opportunity (Hilltop),6.0,0.0,0.0,0.0,33.0,2.0,0.0,2.0,1.0
2020-21,38103893830445.0,S.F. County Civic Center Secondary,32.0,0.0,3.0,0.0,21.0,2.0,1.0,3.0,2.0
2020-21,38103896069561.0,S.F. County Special Education,13.0,0.0,7.0,5.0,10.0,2.0,1.0,2.0,18.0
2020-21,38684780101337.0,KIPP Bayview Academy,100.0,0.0,9.0,2.0,135.0,0.0,21.0,17.0,1.0
2020-21,38684780101352.0,KIPP San Francisco Bay Academy,59.0,0.0,7.0,8.0,245.0,0.0,4.0,10.0,18.0
2020-21,38684780101774.0,Five Keys Charter (SF Sheriff's),21.0,1.0,2.0,0.0,72.0,0.0,2.0,3.0,9.0
2020-21,38684780102103.0,Jordan (June) School for Equity,36.0,1.0,4.0,10.0,159.0,3.0,5.0,7.0,7.0
2020-21,38684780107300.0,City Arts and Tech High,36.0,0.0,10.0,11.0,145.0,17.0,1.0,15.0,15.0
2020-21,38684780111427.0,Feinstein (Dianne) Elementary,7.0,0.0,158.0,26.0,57.0,22.0,0.0,54.0,165.0
2020-21,38684780117465.0,Stockton (Commodore) Children Center,0.0,0.0,19.0,1.0,0.0,2.0,0.0,0.0,0.0
2020-21,38684780117473.0,Noriega Children Center,0.0,0.0,31.0,0.0,0.0,2.0,0.0,5.0,6.0
2020-21,38684780117499.0,Presidio Early Ed.,0.0,0.0,6.0,1.0,2.0,2.0,0.0,5.0,5.0
2020-21,38684780117523.0,Tule Elk Park Children Center,1.0,0.0,12.0,1.0,7.0,3.0,0.0,6.0,26.0
2020-21,38684780117531.0,McLaren (John) Children Centers,0.0,0.0,5.0,1.0,3.0,1.0,0.0,2.0,2.0
2020-21,38684780118133.0,Five Keys Adult School (SF Sheriff's),21.0,1.0,2.0,2.0,262.0,0.0,3.0,7.0,30.0
2020-21,38684780118141.0,Five Keys Independence HS (SF Sheriff's),534.0,18.0,42.0,27.0,1462.0,1.0,19.0,110.0,221.0
2020-21,38684780119875.0,S.F. International High,1.0,0.0,38.0,4.0,204.0,9.0,0.0,0.0,19.0
2020-21,38684780119958.0,Academy (The)- SF @McAteer,45.0,1.0,60.0,25.0,156.0,13.0,1.0,15.0,43.0
2020-21,38684780120386.0,Chinese Immersion School at DeAvila,5.0,0.0,265.0,5.0,11.0,32.0,0.0,39.0,26.0
2020-21,38684780123117.0,San Francisco Public Montessori,15.0,0.0,14.0,3.0,27.0,21.0,0.0,19.0,66.0
2020-21,38684780123265.0,Gateway Middle,48.0,1.0,26.0,5.0,82.0,2.0,0.0,39.0,102.0
2020-21,38684780123505.0,Mission Preparatory,17.0,0.0,16.0,17.0,359.0,4.0,2.0,14.0,10.0
2020-21,38684780127530.0,KIPP San Francisco College Preparatory,107.0,0.0,11.0,3.0,286.0,0.0,7.0,3.0,11.0
2020-21,38684780132241.0,Brown Jr. (Willie L) Middle,63.0,0.0,8.0,8.0,69.0,5.0,6.0,12.0,19.0
2020-21,38684783830031.0,Wells (Ida B.) High,37.0,2.0,16.0,8.0,94.0,4.0,2.0,6.0,14.0
2020-21,38684783830064.0,Downtown High,32.0,2.0,1.0,3.0,82.0,5.0,6.0,9.0,4.0
2020-21,38684783830197.0,Independence High,18.0,0.0,9.0,5.0,67.0,3.0,4.0,16.0,40.0
2020-21,38684783830205.0,Wallenberg (Raoul) Traditional High,63.0,0.0,282.0,26.0,122.0,18.0,3.0,33.0,112.0
2020-21,38684783830254.0,Burton (Phillip and Sala) Academic High,92.0,3.0,375.0,135.0,442.0,31.0,36.0,39.0,21.0
2020-21,38684783830288.0,Balboa High,73.0,4.0,557.0,89.0,363.0,29.0,27.0,34.0,53.0
2020-21,38684783830387.0,"Asawa (Ruth) SF Sch of the Arts, A Public School",59.0,5.0,135.0,32.0,157.0,34.0,2.0,70.0,282.0
2020-21,38684783830403.0,Marshall (Thurgood) High,52.0,5.0,93.0,26.0,309.0,10.0,11.0,14.0,6.0
2020-21,38684783830411.0,Leadership High,35.0,0.0,5.0,5.0,270.0,5.0,2.0,8.0,4.0
2020-21,38684783830429.0,Life Learning Academy Charter,17.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0
2020-21,38684783830437.0,Gateway High,61.0,4.0,81.0,7.0,185.0,27.0,0.0,51.0,103.0
2020-21,38684783831765.0,Galileo High,83.0,5.0,1006.0,65.0,390.0,56.0,11.0,56.0,174.0
2020-21,38684783833241.0,Lincoln (Abraham) High,122.0,1.0,979.0,56.0,500.0,70.0,16.0,75.0,172.0
2020-21,38684783833407.0,Lowell High,46.0,6.0,1390.0,192.0,320.0,149.0,11.0,161.0,511.0
2020-21,38684783834082.0,Mission High,158.0,5.0,79.0,30.0,604.0,27.0,3.0,31.0,111.0
2020-21,38684783834769.0,O'Connell (John) High,56.0,3.0,34.0,34.0,329.0,15.0,6.0,17.0,31.0
2020-21,38684783839081.0,Washington (George) High,96.0,6.0,1175.0,82.0,310.0,75.0,8.0,88.0,229.0
2020-21,38684786040695.0,Alamo Elementary,8.0,0.0,189.0,10.0,53.0,48.0,4.0,56.0,151.0
2020-21,38684786040703.0,Alvarado Elementary,9.0,2.0,13.0,2.0,228.0,29.0,1.0,49.0,174.0
2020-21,38684786040737.0,Argonne Elementary,8.0,0.0,128.0,12.0,45.0,46.0,2.0,66.0,122.0
2020-21,38684786040752.0,Carmichael (Bessie)/FEC,86.0,3.0,49.0,165.0,161.0,44.0,5.0,32.0,64.0
2020-21,38684786040760.0,Harte (Bret) Elementary,57.0,0.0,3.0,5.0,138.0,17.0,10.0,5.0,4.0
2020-21,38684786040778.0,Bryant Elementary,18.0,0.0,0.0,1.0,192.0,10.0,0.0,3.0,5.0
2020-21,38684786040828.0,Clarendon Alternative Elementary,17.0,2.0,123.0,8.0,75.0,36.0,0.0,95.0,190.0
2020-21,38684786040836.0,Cleveland Elementary,6.0,0.0,6.0,17.0,289.0,26.0,4.0,7.0,6.0
2020-21,38684786040851.0,Sloat (Commodore) Elementary,12.0,0.0,161.0,11.0,30.0,26.0,0.0,33.0,108.0
2020-21,38684786040877.0,Lau (Gordon J.) Elementary,3.0,0.0,608.0,7.0,37.0,65.0,0.0,15.0,9.0
2020-21,38684786040893.0,Webster (Daniel) Elementary,18.0,1.0,15.0,6.0,147.0,21.0,3.0,30.0,104.0
2020-21,38684786040919.0,Milk (Harvey) Civil Rights Elementary,20.0,0.0,10.0,0.0,43.0,17.0,1.0,21.0,116.0
2020-21,38684786040935.0,Thomas Edison Charter Academy,24.0,3.0,6.0,6.0,531.0,59.0,8.0,23.0,50.0
2020-21,38684786040943.0,Taylor (Edward R.) Elementary,18.0,0.0,349.0,17.0,197.0,36.0,3.0,12.0,7.0
2020-21,38684786040950.0,El Dorado Elementary,30.0,0.0,11.0,10.0,58.0,13.0,4.0,11.0,6.0
2020-21,38684786040968.0,Cobb (William L.) Elementary,41.0,1.0,10.0,4.0,32.0,15.0,4.0,17.0,17.0
2020-21,38684786040984.0,Huerta (Dolores) Elementary,11.0,0.0,9.0,4.0,257.0,26.0,0.0,12.0,46.0
2020-21,38684786041008.0,Key (Francis Scott) Elementary,4.0,0.0,238.0,16.0,53.0,35.0,0.0,65.0,140.0
2020-21,38684786041016.0,McCoppin (Frank) Elementary,4.0,2.0,94.0,8.0,41.0,14.0,1.0,28.0,41.0
2020-21,38684786041040.0,Garfield Elementary,14.0,0.0,94.0,5.0,27.0,22.0,0.0,27.0,23.0
2020-21,38684786041065.0,Peabody (George) Elementary,2.0,0.0,55.0,11.0,36.0,25.0,0.0,35.0,109.0
2020-21,38684786041073.0,Glen Park Elementary,31.0,0.0,11.0,11.0,158.0,17.0,0.0,27.0,93.0
2020-21,38684786041115.0,Grattan Elementary,13.0,0.0,28.0,3.0,45.0,27.0,0.0,64.0,204.0
2020-21,38684786041123.0,Guadalupe Elementary,10.0,1.0,52.0,42.0,198.0,23.0,6.0,5.0,12.0
2020-21,38684786041131.0,Yick Wo Elementary,8.0,1.0,69.0,4.0,27.0,25.0,1.0,27.0,77.0
2020-21,38684786041149.0,Chavez (Cesar) Elementary,17.0,0.0,6.0,3.0,355.0,23.0,2.0,6.0,12.0
2020-21,38684786041156.0,Hillcrest Elementary,37.0,0.0,102.0,22.0,189.0,31.0,0.0,12.0,3.0
2020-21,38684786041206.0,Parker (Jean) Elementary,12.0,0.0,141.0,2.0,18.0,24.0,0.0,4.0,4.0
2020-21,38684786041230.0,Jefferson Elementary,3.0,0.0,212.0,14.0,61.0,32.0,0.0,50.0,137.0
2020-21,38684786041255.0,Muir (John) Elementary,59.0,0.0,6.0,2.0,118.0,24.0,3.0,11.0,18.0
2020-21,38684786041271.0,Ortega (Jose) Elementary,13.0,0.0,197.0,18.0,53.0,25.0,0.0,42.0,38.0
2020-21,38684786041289.0,Serra (Junipero) Elementary,14.0,1.0,19.0,4.0,191.0,23.0,3.0,16.0,21.0
2020-21,38684786041305.0,Lafayette Elementary,6.0,1.0,189.0,9.0,69.0,40.0,0.0,67.0,138.0
2020-21,38684786041321.0,Lakeshore Alternative Elementary,56.0,1.0,107.0,24.0,97.0,32.0,6.0,56.0,87.0
2020-21,38684786041339.0,Lawton Alternative Elementary,23.0,2.0,416.0,12.0,36.0,48.0,1.0,29.0,35.0
2020-21,38684786041347.0,Flynn (Leonard R.) Elementary,46.0,0.0,6.0,4.0,240.0,34.0,0.0,28.0,67.0
2020-21,38684786041362.0,Longfellow Elementary,14.0,0.0,66.0,128.0,215.0,45.0,2.0,22.0,7.0
2020-21,38684786041412.0,Marshall Elementary,3.0,2.0,1.0,2.0,195.0,8.0,0.0,4.0,27.0
2020-21,38684786041420.0,McKinley Elementary,26.0,0.0,18.0,7.0,58.0,29.0,1.0,42.0,163.0
2020-21,38684786041438.0,Miraloma Elementary,14.0,3.0,50.0,7.0,51.0,34.0,3.0,36.0,170.0
2020-21,38684786041446.0,Monroe Elementary,6.0,0.0,192.0,13.0,250.0,41.0,0.0,13.0,22.0
2020-21,38684786041487.0,Revere (Paul) Elementary,38.0,2.0,4.0,27.0,325.0,34.0,3.0,19.0,9.0
2020-21,38684786041503.0,Parks (Rosa) Elementary,88.0,0.0,75.0,8.0,77.0,36.0,3.0,78.0,57.0
2020-21,38684786041511.0,Redding Elementary,21.0,3.0,49.0,19.0,51.0,21.0,0.0,24.0,68.0
2020-21,38684786041529.0,Stevenson (Robert Louis) Elementary,9.0,0.0,338.0,23.0,27.0,47.0,1.0,19.0,23.0
2020-21,38684786041545.0,Sanchez Elementary,12.0,3.0,7.0,9.0,219.0,12.0,1.0,5.0,8.0
2020-21,38684786041560.0,Sheridan Elementary,37.0,1.0,44.0,25.0,56.0,15.0,2.0,21.0,10.0
2020-21,38684786041578.0,Sherman Elementary,30.0,1.0,64.0,9.0,62.0,42.0,0.0,36.0,103.0
2020-21,38684786041586.0,Malcolm X Academy,53.0,0.0,1.0,4.0,8.0,8.0,17.0,14.0,1.0
2020-21,38684786041594.0,Spring Valley Elementary,1.0,0.0,105.0,3.0,114.0,20.0,1.0,10.0,20.0
2020-21,38684786041602.0,King (Thomas Starr) Elementary,47.0,1.0,94.0,7.0,49.0,35.0,10.0,78.0,27.0
2020-21,38684786041610.0,Sunnyside Elementary,16.0,0.0,31.0,16.0,73.0,23.0,7.0,48.0,159.0
2020-21,38684786041644.0,Sutro Elementary,2.0,0.0,174.0,4.0,7.0,22.0,0.0,20.0,26.0
2020-21,38684786041685.0,Ulloa Elementary,3.0,0.0,392.0,17.0,24.0,43.0,2.0,25.0,22.0
2020-21,38684786041701.0,Visitacion Valley Elementary,39.0,0.0,131.0,14.0,61.0,22.0,21.0,21.0,4.0
2020-21,38684786041727.0,West Portal Elementary,4.0,0.0,325.0,5.0,43.0,48.0,0.0,59.0,91.0
2020-21,38684786059828.0,Giannini (A.P.) Middle,35.0,0.0,615.0,33.0,101.0,44.0,6.0,119.0,241.0
2020-21,38684786059844.0,Francisco Middle,26.0,0.0,318.0,12.0,117.0,17.0,1.0,20.0,72.0
2020-21,38684786059851.0,Hoover (Herbert) Middle,16.0,1.0,519.0,34.0,275.0,17.0,7.0,34.0,73.0
2020-21,38684786059869.0,Denman (James) Middle,66.0,4.0,142.0,102.0,340.0,25.0,8.0,47.0,94.0
2020-21,38684786059885.0,King Jr. (Martin Luther) Academic Middle,59.0,2.0,152.0,27.0,133.0,17.0,13.0,15.0,12.0
2020-21,38684786059901.0,Roosevelt Middle,25.0,0.0,320.0,13.0,68.0,28.0,2.0,72.0,170.0
2020-21,38684786059919.0,Visitacion Valley Middle,35.0,2.0,65.0,29.0,186.0,11.0,17.0,12.0,1.0
2020-21,38684786062020.0,Aptos Middle,67.0,2.0,373.0,37.0,202.0,29.0,9.0,69.0,151.0
2020-21,38684786062038.0,Everett Middle,46.0,6.0,15.0,9.0,435.0,20.0,4.0,15.0,72.0
2020-21,38684786062046.0,Buena Vista/ Horace Mann K-8,3.0,0.0,4.0,2.0,490.0,34.0,0.0,14.0,38.0
2020-21,38684786062053.0,Lick (James) Middle,29.0,1.0,8.0,8.0,324.0,11.0,3.0,23.0,50.0
2020-21,38684786062061.0,Marina Middle,60.0,5.0,401.0,16.0,138.0,18.0,1.0,38.0,75.0
2020-21,38684786062079.0,Presidio Middle,46.0,3.0,441.0,26.0,156.0,47.0,3.0,86.0,266.0
2020-21,38684786089569.0,Lee (Edwin and Anita) Newcomer,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,38684786089585.0,Mission Education Center,2.0,0.0,2.0,1.0,97.0,2.0,0.0,0.0,4.0
2020-21,38684786089775.0,Rooftop Elementary,53.0,3.0,47.0,14.0,137.0,44.0,0.0,65.0,220.0
2020-21,38684786093488.0,San Francisco Community Alternative,20.0,1.0,14.0,21.0,118.0,14.0,0.0,21.0,68.0
2020-21,38684786093496.0,Carver (George Washington) Elementary,64.0,2.0,3.0,0.0,16.0,10.0,13.0,3.0,0.0
2020-21,38684786097919.0,New Traditions Elementary,12.0,1.0,12.0,2.0,38.0,22.0,1.0,29.0,136.0
2020-21,38684786099154.0,Moscone (George R.) Elementary,1.0,0.0,129.0,1.0,196.0,33.0,0.0,5.0,8.0
2020-21,38684786102479.0,Lilienthal (Claire) Elementary,37.0,1.0,199.0,18.0,77.0,55.0,1.0,96.0,208.0
2020-21,38684786104673.0,Drew (Charles) College Preparatory Academy,80.0,1.0,2.0,1.0,31.0,23.0,6.0,8.0,0.0
2020-21,38684786112601.0,Creative Arts Charter,36.0,2.0,21.0,2.0,73.0,0.0,0.0,54.0,234.0
2020-21,38684786113245.0,Yu (Alice Fong) Elementary,43.0,4.0,334.0,20.0,38.0,46.0,2.0,74.0,26.0
2020-21,38684786113252.0,Chin (John Yehall) Elementary,0.0,0.0,207.0,6.0,12.0,28.0,0.0,4.0,8.0
2020-21,38684786113997.0,Sunset Elementary,2.0,0.0,202.0,13.0,19.0,28.0,0.0,48.0,84.0
2020-21,38684786115901.0,Tenderloin Community,50.0,1.0,50.0,10.0,121.0,33.0,0.0,15.0,35.0
2020-21,38769270132183.0,The New School of San Francisco,22.0,2.0,36.0,6.0,103.0,0.0,1.0,24.0,153.0
2020-21,38771310137307.0,KIPP Bayview Elementary,92.0,4.0,0.0,0.0,33.0,0.0,4.0,11.0,3.0
2021-22,38103893830361.0,S.F. County Court Woodside Learning Ctr,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-22,38103893830395.0,S.F. County Opportunity (Hilltop),5.0,1.0,0.0,0.0,80.0,2.0,0.0,1.0,2.0
2021-22,38103893830445.0,S.F. County Civic Center Secondary,18.0,1.0,1.0,0.0,12.0,1.0,0.0,2.0,1.0
2021-22,38103896069561.0,S.F. County Special Education,3.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0
2021-22,38684780101337.0,KIPP Bayview Academy,89.0,0.0,7.0,1.0,128.0,0.0,16.0,16.0,1.0
2021-22,38684780101352.0,KIPP San Francisco Bay Academy,52.0,0.0,5.0,6.0,218.0,3.0,5.0,8.0,13.0
2021-22,38684780101774.0,Five Keys Charter (SF Sheriff's),12.0,0.0,0.0,0.0,62.0,0.0,0.0,4.0,9.0
2021-22,38684780102103.0,Jordan (June) School for Equity,30.0,1.0,5.0,9.0,147.0,1.0,4.0,6.0,5.0
2021-22,38684780107300.0,City Arts and Tech High,25.0,0.0,7.0,10.0,147.0,15.0,2.0,12.0,14.0
2021-22,38684780111427.0,Feinstein (Dianne) Elementary,9.0,0.0,137.0,19.0,47.0,18.0,0.0,47.0,129.0
2021-22,38684780117465.0,Stockton (Commodore) Children Center,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,38684780117473.0,Noriega Children Center,1.0,0.0,31.0,1.0,3.0,0.0,0.0,3.0,3.0
2021-22,38684780117499.0,Presidio Early Ed.,2.0,0.0,3.0,0.0,2.0,2.0,0.0,4.0,8.0
2021-22,38684780117523.0,Tule Elk Park Children Center,3.0,0.0,11.0,2.0,8.0,1.0,0.0,8.0,10.0
2021-22,38684780117531.0,McLaren (John) Children Centers,1.0,0.0,7.0,0.0,9.0,0.0,1.0,0.0,0.0
2021-22,38684780118133.0,Five Keys Adult School (SF Sheriff's),6.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,3.0
2021-22,38684780118141.0,Five Keys Independence HS (SF Sheriff's),521.0,14.0,36.0,20.0,1445.0,0.0,25.0,89.0,202.0
2021-22,38684780119875.0,S.F. International High,1.0,0.0,44.0,2.0,220.0,3.0,0.0,0.0,23.0
2021-22,38684780119958.0,Academy (The)- SF @McAteer,45.0,1.0,50.0,24.0,154.0,10.0,0.0,16.0,47.0
2021-22,38684780120386.0,Chinese Immersion School at DeAvila,5.0,0.0,264.0,4.0,10.0,27.0,0.0,40.0,20.0
2021-22,38684780123117.0,San Francisco Public Montessori,15.0,0.0,5.0,5.0,19.0,23.0,0.0,13.0,41.0
2021-22,38684780123265.0,Gateway Middle,45.0,0.0,30.0,5.0,81.0,6.0,1.0,30.0,98.0
2021-22,38684780123505.0,Mission Preparatory,17.0,0.0,16.0,16.0,379.0,4.0,2.0,16.0,17.0
2021-22,38684780127530.0,KIPP San Francisco College Preparatory,91.0,0.0,6.0,3.0,275.0,0.0,7.0,4.0,7.0
2021-22,38684780132241.0,Brown Jr. (Willie L) Middle,51.0,1.0,8.0,10.0,59.0,4.0,6.0,16.0,41.0
2021-22,38684783830031.0,Wells (Ida B.) High,25.0,1.0,10.0,4.0,67.0,7.0,1.0,8.0,10.0
2021-22,38684783830064.0,Downtown High,33.0,0.0,2.0,1.0,79.0,5.0,4.0,6.0,4.0
2021-22,38684783830197.0,Independence High,17.0,0.0,10.0,6.0,43.0,2.0,2.0,18.0,39.0
2021-22,38684783830205.0,Wallenberg (Raoul) Traditional High,63.0,0.0,254.0,18.0,127.0,21.0,3.0,38.0,112.0
2021-22,38684783830254.0,Burton (Phillip and Sala) Academic High,96.0,4.0,360.0,131.0,416.0,26.0,43.0,44.0,24.0
2021-22,38684783830288.0,Balboa High,68.0,4.0,580.0,93.0,384.0,26.0,19.0,35.0,53.0
2021-22,38684783830387.0,"Asawa (Ruth) SF Sch of the Arts, A Public School",54.0,4.0,127.0,23.0,167.0,36.0,2.0,88.0,249.0
2021-22,38684783830403.0,Marshall (Thurgood) High,46.0,5.0,71.0,18.0,354.0,8.0,7.0,12.0,5.0
2021-22,38684783830411.0,Leadership High,26.0,0.0,3.0,2.0,271.0,4.0,1.0,6.0,3.0
2021-22,38684783830429.0,Life Learning Academy Charter,15.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0
2021-22,38684783830437.0,Gateway High,59.0,2.0,78.0,10.0,183.0,12.0,0.0,53.0,103.0
2021-22,38684783831765.0,Galileo High,102.0,4.0,956.0,67.0,433.0,48.0,6.0,69.0,192.0
2021-22,38684783833241.0,Lincoln (Abraham) High,99.0,2.0,929.0,65.0,483.0,60.0,18.0,88.0,176.0
2021-22,38684783833407.0,Lowell High,50.0,6.0,1288.0,171.0,373.0,114.0,10.0,171.0,469.0
2021-22,38684783834082.0,Mission High,157.0,5.0,74.0,29.0,653.0,24.0,3.0,37.0,98.0
2021-22,38684783834769.0,O'Connell (John) High,60.0,4.0,24.0,25.0,347.0,12.0,5.0,19.0,34.0
2021-22,38684783839081.0,Washington (George) High,87.0,5.0,1170.0,72.0,321.0,71.0,4.0,110.0,228.0
2021-22,38684786040695.0,Alamo Elementary,5.0,0.0,160.0,11.0,58.0,39.0,0.0,50.0,112.0
2021-22,38684786040703.0,Alvarado Elementary,5.0,2.0,10.0,2.0,237.0,20.0,2.0,46.0,148.0
2021-22,38684786040737.0,Argonne Elementary,7.0,0.0,118.0,11.0,39.0,38.0,2.0,53.0,121.0
2021-22,38684786040752.0,Carmichael (Bessie)/FEC,87.0,3.0,49.0,150.0,160.0,39.0,6.0,29.0,52.0
2021-22,38684786040760.0,Harte (Bret) Elementary,53.0,0.0,5.0,5.0,139.0,16.0,11.0,9.0,3.0
2021-22,38684786040778.0,Bryant Elementary,22.0,0.0,0.0,0.0,197.0,7.0,0.0,2.0,1.0
2021-22,38684786040828.0,Clarendon Alternative Elementary,20.0,1.0,135.0,10.0,63.0,28.0,0.0,103.0,151.0
2021-22,38684786040836.0,Cleveland Elementary,6.0,1.0,6.0,13.0,260.0,19.0,5.0,5.0,3.0
2021-22,38684786040851.0,Sloat (Commodore) Elementary,14.0,0.0,173.0,12.0,31.0,16.0,0.0,32.0,93.0
2021-22,38684786040877.0,Lau (Gordon J.) Elementary,0.0,0.0,587.0,6.0,33.0,37.0,1.0,14.0,8.0
2021-22,38684786040893.0,Webster (Daniel) Elementary,21.0,1.0,16.0,8.0,153.0,15.0,2.0,36.0,89.0
2021-22,38684786040919.0,Milk (Harvey) Civil Rights Elementary,20.0,1.0,7.0,0.0,36.0,11.0,1.0,27.0,84.0
2021-22,38684786040935.0,Thomas Edison Charter Academy,21.0,1.0,4.0,6.0,507.0,28.0,5.0,21.0,48.0
2021-22,38684786040943.0,Taylor (Edward R.) Elementary,11.0,0.0,332.0,17.0,205.0,22.0,3.0,14.0,6.0
2021-22,38684786040950.0,El Dorado Elementary,22.0,1.0,8.0,7.0,54.0,9.0,6.0,13.0,5.0
2021-22,38684786040968.0,Cobb (William L.) Elementary,44.0,0.0,10.0,2.0,33.0,12.0,4.0,16.0,11.0
2021-22,38684786040984.0,Huerta (Dolores) Elementary,5.0,0.0,8.0,2.0,243.0,14.0,0.0,13.0,48.0
2021-22,38684786041008.0,Key (Francis Scott) Elementary,7.0,0.0,226.0,23.0,55.0,27.0,0.0,66.0,139.0
2021-22,38684786041016.0,McCoppin (Frank) Elementary,2.0,2.0,72.0,7.0,36.0,12.0,0.0,25.0,32.0
2021-22,38684786041040.0,Garfield Elementary,9.0,0.0,89.0,6.0,28.0,16.0,0.0,29.0,19.0
2021-22,38684786041065.0,Peabody (George) Elementary,5.0,0.0,65.0,13.0,32.0,23.0,1.0,34.0,99.0
2021-22,38684786041073.0,Glen Park Elementary,22.0,0.0,15.0,7.0,154.0,12.0,0.0,28.0,75.0
2021-22,38684786041115.0,Grattan Elementary,15.0,0.0,26.0,2.0,56.0,25.0,0.0,64.0,169.0
2021-22,38684786041123.0,Guadalupe Elementary,6.0,0.0,39.0,25.0,193.0,17.0,7.0,2.0,10.0
2021-22,38684786041131.0,Yick Wo Elementary,9.0,1.0,59.0,4.0,22.0,20.0,1.0,33.0,66.0
2021-22,38684786041149.0,Chavez (Cesar) Elementary,14.0,0.0,2.0,2.0,372.0,19.0,2.0,7.0,9.0
2021-22,38684786041156.0,Hillcrest Elementary,35.0,0.0,89.0,19.0,185.0,29.0,1.0,12.0,2.0
2021-22,38684786041206.0,Parker (Jean) Elementary,14.0,0.0,109.0,1.0,19.0,15.0,0.0,5.0,5.0
2021-22,38684786041230.0,Jefferson Elementary,5.0,0.0,225.0,10.0,50.0,26.0,2.0,52.0,116.0
2021-22,38684786041255.0,Muir (John) Elementary,50.0,0.0,9.0,0.0,114.0,13.0,2.0,18.0,19.0
2021-22,38684786041271.0,Ortega (Jose) Elementary,13.0,0.0,207.0,22.0,40.0,16.0,0.0,39.0,28.0
2021-22,38684786041289.0,Serra (Junipero) Elementary,13.0,0.0,18.0,2.0,191.0,17.0,1.0,13.0,12.0
2021-22,38684786041305.0,Lafayette Elementary,9.0,0.0,180.0,11.0,61.0,41.0,2.0,62.0,123.0
2021-22,38684786041321.0,Lakeshore Alternative Elementary,50.0,1.0,122.0,27.0,81.0,22.0,5.0,48.0,71.0
2021-22,38684786041339.0,Lawton Alternative Elementary,19.0,2.0,414.0,12.0,35.0,46.0,2.0,31.0,36.0
2021-22,38684786041347.0,Flynn (Leonard R.) Elementary,37.0,1.0,4.0,4.0,249.0,33.0,1.0,29.0,68.0
