tax_prd,tax_prd_yr,formtype,pdf_url,updated,totrevenue,totfuncexpns,totassetsend,totliabend,pct_compnsatncurrofcr,subseccd,unrelbusinccd,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,totcntrbgfts,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,rntlexpnsreal,rntlexpnsprsnl,rntlincreal,rntlincprsnl,netrntlinc,grsalesecur,grsalesothr,cstbasisecur,cstbasisothr,gnlsecur,gnlsothr,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,grsalesinvent,lesscstofgoods,netincsales,miscrevtot11e,compnsatncurrofcr,othrsalwages,payrolltx,profndraising,txexmptbndsend,secrdmrtgsend,unsecurednotesend,retainedearnend,totnetassetend,nonpfrea,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,ein,totcntrbs,prgmservrev,duesassesmnts,othrinvstinc,grsamtsalesastothr,basisalesexpnsothr,gnsaleofastothr,grsrevnuefndrsng,direxpns,grsalesminusret,costgoodsold,grsprft,othrevnue,totrevnue,totexpns,totexcessyr,othrchgsnetassetfnd,totnetassetsend,unrelbusincd,initiationfee,grspublicrcpts,gftgrntrcvd170,grsrcptsrelatd170,grsrcptsadmiss509,tax_period,asset_amount,income_amount,revenue_amount,org_name,org_subname
201404.0,2014.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=2014_09_EO%2F94-3281678_990_201404.pdf,2017-06-30T00:05:02.317Z,98626.0,89718.0,136690.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,94551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136690.0,7,5750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943281678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,337 Ulloa Elementary School Pta
201304.0,2013.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=2013_09_EO%2F94-3281678_990_201304.pdf,2017-06-29T23:49:54.005Z,86740.0,68211.0,127782.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,83940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127782.0,7,7161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943281678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,337 Ulloa Elementary School Pta
201204.0,2012.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2013_01_EO%2F94-3281678_990EZ_201204.pdf,2017-06-29T23:54:37.230Z,84808.0,55427.0,137875.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,84183.0,0.0,,,,,,,,,,,,,,,,7,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,943281678,625.0,0.0,0.0,0.0,0.0,0.0,0.0,84183.0,0.0,0.0,0.0,0.0,0.0,84808.0,55427.0,29381.0,0.0,137875.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,337 Ulloa Elementary School Pta
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943281678,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-01,193042.0,166682.0,157742.0,Pta California Congress Of Parents Teachers & Students Inc,337 Ulloa Elementary School Pta
202406.0,2024.0,0.0,,2025-08-05T16:11:12.643Z,291391.0,181041.0,278381.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,262011.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20434.0,1486.0,18948.0,0.0,0.0,0.0,139851.0,129494.0,10357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278381.0,9,0.0,0.0,0.0,0.0,0.0,1119644.0,442767.0,0.0,0.0,2220.0,1564631.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
202306.0,2023.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F946172151_202306_990_2024041022356255.pdf,2025-08-05T16:11:12.643Z,250137.0,359360.0,168031.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,209034.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22409.0,1575.0,20834.0,0.0,0.0,0.0,99863.0,79798.0,20065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168031.0,9,0.0,0.0,0.0,0.0,0.0,1002862.0,341069.0,0.0,0.0,2276.0,1346207.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
202206.0,2022.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_02_2024_prefixes_93-99%2F946172151_202206_990_2024020822279451.pdf,2025-08-05T16:11:12.643Z,358657.0,426111.0,234704.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,356254.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83422.0,81065.0,2357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234704.0,9,0.0,0.0,0.0,0.0,0.0,927714.0,264717.0,0.0,0.0,2197.0,1194628.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
202106.0,2021.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F946172151_202106_990EZ_2022042719987509.pdf,2022-07-01T20:45:12.170Z,144396.0,92341.0,302158.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,661166.0,,0.0,0.0,2247.0,926667.0,946172151,131180.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28317.0,15191.0,13126.0,0.0,144396.0,92341.0,52055.0,0.0,302158.0,0.0,0.0,0.0,0.0,0.0,263254.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
202006.0,2020.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=02_2021_prefixes_92-95%2F946172151_202006_990_2021021917731669.pdf,2021-08-30T19:00:30.588Z,156266.0,140142.0,250103.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,161165.0,0.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48472.0,55176.0,-6704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250103.0,09,0.0,0.0,0.0,0.0,0.0,700464.0,311694.0,0.0,0.0,2245.0,1014403.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
201906.0,2019.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=01_2020_prefixes_94-95%2F946172151_201906_990_2020012417068197.pdf,2021-08-30T18:33:32.831Z,169435.0,180093.0,233979.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,145229.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29028.0,807.0,28221.0,0.0,0.0,0.0,29559.0,33705.0,-4146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233979.0,09,0.0,0.0,0.0,0.0,0.0,731106.0,330778.0,0.0,0.0,546.0,1062430.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
201806.0,2018.0,1.0,,2021-09-13T18:01:26.864Z,148469.0,130685.0,241284.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17174.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,764312.0,,0.0,0.0,522.0,1071754.0,946172151,133886.0,0.0,0.0,125.0,0.0,0.0,0.0,17184.0,10.0,28736.0,31452.0,-2716.0,0.0,148469.0,130685.0,17784.0,816.0,241284.0,0.0,0.0,0.0,0.0,0.0,306920.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
201706.0,2017.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=04_2018_prefixes_86-95%2F946172151_201706_990EZ_2018040315241706.pdf,2021-09-13T17:59:58.769Z,141592.0,154022.0,222684.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,42363.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,761218.0,,0.0,0.0,852.0,1063058.0,946172151,89706.0,0.0,0.0,96.0,0.0,0.0,0.0,62543.0,20180.0,19415.0,9988.0,9427.0,0.0,141592.0,154022.0,-12430.0,0.0,222684.0,0.0,0.0,0.0,0.0,0.0,300988.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
201606.0,2016.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F946172151_201606_990_2017081114634089.pdf,2018-12-10T23:11:30.520Z,225479.0,119972.0,235114.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,170478.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43628.0,12894.0,30734.0,0.0,0.0,0.0,33129.0,8950.0,24179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235114.0,9,0.0,0.0,0.0,0.0,0.0,872633.0,273289.0,0.0,0.0,1632.0,1147554.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
201506.0,2015.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=2016_07_EO%2F94-6172151_990_201506.pdf,2017-06-30T00:37:29.461Z,234606.0,249473.0,134693.0,315.0,0.0,3.0,N,0.0,0.0,0.0,0.0,191807.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31083.0,7918.0,23165.0,0.0,0.0,0.0,36474.0,16946.0,19528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134378.0,9,0.0,0.0,0.0,0.0,0.0,981731.0,237248.0,0.0,0.0,3250.0,1222229.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
201406.0,2014.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=2015_02_EO%2F94-6172151_990_201406.pdf,2017-06-30T00:22:40.295Z,220302.0,305931.0,148961.0,578.0,0.0,3.0,N,0.0,0.0,0.0,0.0,178435.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34729.0,9049.0,25680.0,0.0,0.0,0.0,35429.0,19349.0,16080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148383.0,9,0.0,0.0,0.0,0.0,0.0,1258616.0,210516.0,0.0,0.0,3166.0,1472298.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
201306.0,2013.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=2013_11_EO%2F94-6172151_990_201306.pdf,2017-06-29T23:52:09.471Z,183770.0,367607.0,233995.0,-9.0,0.0,3.0,N,0.0,0.0,0.0,0.0,130792.0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39988.0,8135.0,31853.0,0.0,0.0,0.0,42473.0,21803.0,20670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234004.0,9,0.0,0.0,0.0,0.0,0.0,1347689.0,217767.0,0.0,0.0,4630.0,1570086.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
201206.0,2012.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=2012_12_EO%2F94-6172151_990_201206.pdf,2017-06-29T23:38:31.624Z,234632.0,289657.0,418427.0,586.0,0.0,3.0,N,0.0,0.0,0.0,0.0,201121.0,0.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29588.0,8564.0,21024.0,0.0,0.0,0.0,24670.0,13059.0,11611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417841.0,9,0.0,0.0,0.0,0.0,0.0,1592984.0,224778.0,0.0,0.0,8132.0,1825894.0,946172151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946172151,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01,350189.0,496595.0,413182.0,Pta California Congress Of Parents Teachers & Students Inc,Lowell High School Ptsa
202306.0,2023.0,1.0,,2025-08-05T16:13:24.634Z,117637.0,135657.0,114056.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-597.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,513428.0,,0.0,0.0,0.0,574394.0,943104531,116165.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,725.0,18468.0,16399.0,2069.0,0.0,117637.0,135657.0,-18020.0,0.0,114056.0,,0.0,0.0,0.0,0.0,60966.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
202206.0,2022.0,1.0,,2023-08-07T19:53:44.133Z,111218.0,83908.0,132076.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,508766.0,,0.0,0.0,0.0,563175.0,943104531,111326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12369.0,12477.0,-108.0,0.0,111218.0,83908.0,27310.0,149.0,132076.0,,0.0,0.0,0.0,0.0,54409.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
202106.0,2021.0,1.0,,2022-07-01T20:45:10.071Z,73266.0,56869.0,104617.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,467485.0,,0.0,0.0,0.0,525658.0,943104531,69459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5971.0,2164.0,3807.0,0.0,73266.0,56869.0,16397.0,0.0,104617.0,0.0,0.0,0.0,0.0,0.0,58173.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
202006.0,2020.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=05_2021_prefixes_94-95%2F943104531_202006_990EZ_2021050718078950.pdf,2022-04-05T21:24:11.295Z,98084.0,127775.0,88220.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,09,,0.0,0.0,0.0,,464676.0,,0.0,0.0,0.0,537953.0,943104531,95942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7255.0,5121.0,2134.0,8.0,98084.0,127775.0,-29691.0,0.0,88220.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
201906.0,2019.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=02_2020_prefixes_91-94%2F943104531_201906_990EZ_2020021217140781.pdf,2022-04-05T21:15:41.888Z,121804.0,86874.0,117911.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,436248.0,,0.0,0.0,0.0,518948.0,943104531,120536.0,0.0,0.0,0.0,0.0,0.0,0.0,5653.0,5484.0,11114.0,10015.0,1099.0,0.0,121804.0,86874.0,34930.0,0.0,117911.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
201806.0,2018.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=12_2018_prefixes_94-95%2F943104531_201806_990EZ_2018121315999315.pdf,2021-09-13T17:59:11.297Z,107303.0,105187.0,82981.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,377081.0,,0.0,0.0,0.0,462954.0,943104531,110742.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.0,16239.0,-4199.0,0.0,107303.0,105187.0,2116.0,350.0,82981.0,0.0,0.0,0.0,0.0,0.0,85873.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
201706.0,2017.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F943104531_201706_990EZ_2017110714934150.pdf,2021-09-13T18:29:46.288Z,73589.0,71216.0,64277.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,323455.0,,0.0,0.0,0.0,410939.0,943104531,69350.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,16133.0,12589.0,3544.0,0.0,73589.0,71216.0,2373.0,0.0,64277.0,0.0,0.0,0.0,0.0,0.0,87484.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
201606.0,2016.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2017_03_EO%2F94-3104531_990EZ_201606.pdf,2021-09-13T18:30:41.200Z,67542.0,70278.0,61904.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,314227.0,,0.0,0.0,0.0,399240.0,943104531,66447.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,21076.0,20183.0,893.0,0.0,67542.0,70278.0,-2735.0,0.0,61904.0,0.0,0.0,0.0,0.0,0.0,85013.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
201506.0,2015.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2016_03_EO%2F94-3104531_990EZ_201506.pdf,2017-06-30T00:41:27.777Z,83295.0,83579.0,64639.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9547.0,9771.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,298257.0,,0.0,0.0,0.0,377568.0,943104531,66674.0,0.0,836.0,4.0,0.0,0.0,0.0,0.0,224.0,16686.0,10452.0,6234.0,0.0,83295.0,83579.0,-284.0,212.0,64639.0,0.0,0.0,0.0,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
201406.0,2014.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2015_07_EO%2F94-3104531_990EZ_201406.pdf,2017-06-30T00:26:59.804Z,67838.0,40115.0,64711.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,288520.0,,0.0,0.0,0.0,373290.0,943104531,59673.0,0.0,1692.0,5.0,0.0,0.0,0.0,0.0,0.0,19939.0,13476.0,6463.0,0.0,67838.0,40115.0,27723.0,0.0,64711.0,0.0,0.0,0.0,0.0,0.0,84730.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
201306.0,2013.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2014_02_EO%2F94-3104531_990EZ_201306.pdf,2017-06-30T00:09:37.182Z,43552.0,40173.0,36721.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,275265.0,,0.0,0.0,0.0,370771.0,943104531,37825.0,0.0,2048.0,5.0,0.0,0.0,0.0,0.0,0.0,15971.0,12297.0,3674.0,0.0,43552.0,40173.0,3379.0,0.0,36721.0,0.0,0.0,0.0,0.0,0.0,95506.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
201206.0,2012.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2012_12_EO%2F94-3104531_990EZ_201206.pdf,2017-06-29T23:40:53.589Z,65017.0,64760.0,33342.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,267657.0,,0.0,0.0,382941.0,765882.0,943104531,57877.0,0.0,2940.0,12.0,0.0,0.0,0.0,0.0,0.0,13650.0,9462.0,4188.0,0.0,65017.0,64760.0,257.0,0.0,33342.0,0.0,0.0,0.0,0.0,0.0,115284.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
201106.0,2011.0,1.0,https://projects.propublica.org/nonprofits/download-filing?path=2011_12_EO%2F94-3104531_990EZ_201106.pdf,2017-06-29T23:40:34.332Z,62269.0,86847.0,33085.0,0.0,-0.001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,9,,0.0,0.0,0.0,,251428.0,,0.0,0.0,0.0,375315.0,943104531,46731.0,0.0,3948.0,36.0,0.0,0.0,0.0,0.0,0.0,15338.0,3789.0,11549.0,0.0,62269.0,86847.0,-24583.0,0.0,33085.0,0.0,0.0,0.0,0.0,0.0,123887.0,,,,,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943104531,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-01,126776.0,134938.0,125813.0,Pta California Congress Of Parents Teachers & Students Inc,A P Giannini Middle Pta
202406.0,2024.0,0.0,,2025-08-05T16:11:10.939Z,842684.0,960140.0,1282236.0,1204.0,0.0,3.0,N,0.0,0.0,0.0,0.0,832087.0,0.0,37114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100328.0,128207.0,-27879.0,0.0,0.0,0.0,1362.0,0.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281032.0,7,2512363.0,0.0,0.0,55018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942954256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Claire Lilienthal Elementary Pta
202306.0,2023.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F942954256_202306_990_2024040522346783.pdf,2025-08-05T16:11:10.939Z,1019423.0,921922.0,1398489.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,549129.0,0.0,16299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598763.0,144768.0,453995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398489.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942954256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Claire Lilienthal Elementary Pta
202206.0,2022.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_06_2023_prefixes_94-99%2F942954256_202206_990_2023060721399488.pdf,2024-08-28T20:20:54.656Z,963284.0,604248.0,1300988.0,0.0,0.0,3.0,N,0.0,0.0,0.0,0.0,495434.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512941.0,45493.0,467448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300988.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942954256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Claire Lilienthal Elementary Pta
202106.0,2021.0,0.0,,2023-08-07T19:48:51.029Z,503514.0,332248.0,941952.0,704.0,0.0,3.0,N,0.0,0.0,0.0,0.0,301286.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236247.0,34619.0,201628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941248.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942954256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Claire Lilienthal Elementary Pta
202006.0,2020.0,0.0,https://projects.propublica.org/nonprofits/download-filing?path=05_2021_prefixes_94-95%2F942954256_202006_990_2021051818125010.pdf,2022-07-01T20:40:16.715Z,685923.0,535290.0,772981.0,2999.0,0.0,3.0,N,0.0,0.0,0.0,0.0,334427.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425792.0,74699.0,351093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769982.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942954256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pta California Congress Of Parents Teachers & Students Inc,Claire Lilienthal Elementary Pta
