school_id,program_code,application_year,grade,choice_lower,choice_upper,requests
544,GE,2023,2,5,5,1
544,GE,2023,4,5,5,1
544,GE,2023,5,5,5,1
838,GE,2023,TK,5,5,8
838,GE,2023,K,5,5,6
838,ME,2023,K,5,5,7
838,MN,2023,K,5,5,2
838,SA,2023,K,5,5,1
710,GE,2023,6,5,5,20
664,GE,2023,K,5,5,47
664,GE,2023,1,5,5,2
664,GE,2023,2,5,5,4
664,GE,2023,4,5,5,1
664,GE,2023,5,5,5,2
670,GE,2023,TK,5,5,34
670,GE,2023,K,5,5,23
670,AF,2023,K,5,5,1
670,GE,2023,1,5,5,1
490,GE,2023,TK,5,5,10
490,GE,2023,K,5,5,15
490,CB,2023,K,5,5,9
490,GE,2023,1,5,5,2
490,GE,2023,5,5,5,1
490,CB,2023,5,5,5,1
676,GE,2023,K,5,5,92
676,MS,2023,K,5,5,1
676,GE,2023,1,5,5,6
676,GE,2023,2,5,5,3
676,GE,2023,3,5,5,4
676,GE,2023,4,5,5,1
676,GE,2023,5,5,5,2
676,GE,2023,6,5,5,113
676,GE,2023,7,5,5,4
676,GE,2023,8,5,5,1
634,GE,2023,6,5,5,58
634,MM,2023,6,5,5,1
634,SN,2023,6,5,5,14
634,GE,2023,7,5,5,2
634,GE,2023,8,5,5,1
479,GE,2023,K,5,5,45
479,KE,2023,K,5,5,14
479,GE,2023,1,5,5,2
479,KE,2023,1,5,5,1
479,GE,2023,2,5,5,2
479,GE,2023,3,5,5,2
479,GE,2023,4,5,5,3
479,GE,2023,6,5,5,81
479,GE,2023,7,5,5,1
405,GE,2023,9,5,5,68
405,ED,2023,9,5,5,1
405,NX,2023,9,5,5,1
405,GE,2023,10,5,5,2
405,GE,2023,11,5,5,2
691,GE,2023,K,5,5,6
691,FB,2023,K,5,5,3
691,MM,2023,K,5,5,1
691,SB,2023,K,5,5,6
697,GE,2023,9,5,5,17
830,GE,2023,TK,5,5,2
830,GE,2023,K,5,5,2
708,GE,2023,6,5,5,50
708,CN,2023,6,5,5,4
708,MM,2023,6,5,5,1
708,GE,2023,8,5,5,1
853,GE,2023,9,5,5,28
853,NX,2023,9,5,5,2
853,GE,2023,11,5,5,2
714,SE,2023,K,5,5,13
714,SN,2023,K,5,5,6
714,SE,2023,1,5,5,1
714,SN,2023,1,5,5,1
549,GE,2023,TK,5,5,18
549,GE,2023,K,5,5,51
549,GE,2023,1,5,5,1
549,GE,2023,3,5,5,2
549,GE,2023,4,5,5,1
718,GE,2023,K,5,5,41
718,GE,2023,1,5,5,5
718,GE,2023,2,5,5,1
718,GE,2023,3,5,5,1
718,GE,2023,5,5,5,1
950,GE,2023,TK,5,5,4
950,MM,2023,TK,5,5,1
505,GE,2023,K,5,5,34
505,GE,2023,1,5,5,1
505,GE,2023,3,5,5,2
722,GE,2023,K,5,5,50
722,GE,2023,1,5,5,3
722,AF,2023,1,5,5,1
722,GE,2023,4,5,5,2
722,GE,2023,5,5,5,3
724,DS,2023,TK,5,5,8
725,GE,2023,9,5,5,145
725,MM,2023,9,5,5,3
725,NX,2023,9,5,5,1
725,GE,2023,10,5,5,3
725,GE,2023,11,5,5,5
725,GE,2023,12,5,5,1
729,GE,2023,K,5,5,16
729,CB,2023,K,5,5,5
729,SE,2023,K,5,5,3
729,SN,2023,K,5,5,4
729,CB,2023,1,5,5,1
729,GE,2023,2,5,5,1
723,GE,2023,K,5,5,6
723,SB,2023,K,5,5,4
723,GE,2023,4,5,5,1
650,GE,2023,K,5,5,8
650,SB,2023,K,5,5,1
650,GE,2023,1,5,5,1
650,SB,2023,3,5,5,1
735,GE,2023,K,5,5,46
735,GE,2023,1,5,5,3
735,GE,2023,3,5,5,2
928,GE,2023,TK,5,5,35
651,GE,2023,9,5,5,48
651,GE,2023,10,5,5,1
651,GE,2023,11,5,5,3
651,GE,2023,12,5,5,1
651,CA,2023,13,5,5,1
746,GE,2023,K,5,5,22
746,ME,2023,K,5,5,15
746,MN,2023,K,5,5,7
746,GE,2023,1,5,5,2
746,ME,2023,1,5,5,1
638,GE,2023,TK,5,5,7
638,GE,2023,K,5,5,17
638,CB,2023,K,5,5,4
638,GE,2023,3,5,5,1
786,GE,2023,TK,5,5,10
786,GE,2023,K,5,5,8
786,AF,2023,K,5,5,1
786,JE,2023,K,5,5,4
786,JN,2023,K,5,5,2
569,GE,2023,K,5,5,64
569,GE,2023,1,5,5,1
569,GE,2023,2,5,5,2
569,GE,2023,3,5,5,3
569,GE,2023,4,5,5,2
569,GE,2023,5,5,5,1
778,GE,2023,6,5,5,95
778,AF,2023,6,5,5,1
778,JB,2023,6,5,5,1
778,GE,2023,7,5,5,5
778,GE,2023,8,5,5,2
790,GE,2023,TK,5,5,13
790,GE,2023,K,5,5,8
760,GE,2023,K,5,5,4
760,SE,2023,K,5,5,2
760,SN,2023,K,5,5,7
760,GE,2023,6,5,5,11
760,GE,2023,7,5,5,1
760,GE,2023,8,5,5,1
965,GE,2023,TK,5,5,8
796,GE,2023,TK,5,5,24
796,GE,2023,K,5,5,60
796,GE,2023,1,5,5,2
796,GE,2023,2,5,5,5
796,GE,2023,3,5,5,7
796,GE,2023,4,5,5,2
796,GE,2023,5,5,5,4
796,GE,2023,6,5,5,70
796,GE,2023,7,5,5,4
796,GE,2023,8,5,5,1
797,GE,2023,6,5,5,89
797,AF,2023,6,5,5,1
797,CN,2023,6,5,5,7
797,GE,2023,7,5,5,5
797,GE,2023,8,5,5,1
816,GE,2023,TK,5,5,18
816,GE,2023,K,5,5,9
816,SB,2023,K,5,5,3
816,GE,2023,1,5,5,1
816,GE,2023,3,5,5,1
816,GE,2023,5,5,5,1
955,GE,2023,TK,5,5,13
656,GE,2023,K,5,5,15
656,SB,2023,K,5,5,3
493,GE,2023,K,5,5,13
493,GE,2023,1,5,5,1
493,GE,2023,5,5,5,1
493,GE,2023,6,5,5,30
493,GE,2023,7,5,5,1
621,GX,2023,9,5,5,2
621,NS,2023,9,5,5,1
621,NX,2023,9,5,5,3
621,CA,2023,13,5,5,1
814,GE,2023,K,5,5,18
814,GE,2023,1,5,5,4
814,GE,2023,3,5,5,1
814,GE,2023,4,5,5,1
820,GE,2023,TK,5,5,13
820,GE,2023,K,5,5,8
820,GE,2023,1,5,5,1
820,GE,2023,3,5,5,1
820,GE,2023,5,5,5,1
823,GE,2023,K,5,5,17
823,AF,2023,K,5,5,1
823,GE,2023,1,5,5,3
823,GE,2023,3,5,5,1
488,GE,2023,K,5,5,56
488,GE,2023,1,5,5,4
488,GE,2023,2,5,5,2
488,GE,2023,3,5,5,1
488,GE,2023,4,5,5,1
488,GE,2023,5,5,5,1
834,GE,2023,K,5,5,11
782,GE,2023,TK,5,5,32
782,GE,2023,K,5,5,69
782,MM,2023,K,5,5,2
782,GE,2023,1,5,5,2
782,GE,2023,2,5,5,3
782,GE,2023,3,5,5,2
782,GE,2023,4,5,5,2
782,GE,2023,5,5,5,4
782,MM,2023,5,5,5,1
915,GE,2023,TK,5,5,4
842,GE,2023,K,5,5,40
842,MS,2023,K,5,5,1
842,GE,2023,1,5,5,1
842,GE,2023,2,5,5,1
842,GE,2023,3,5,5,2
842,GE,2023,5,5,5,1
750,GE,2023,K,5,5,71
750,SA,2023,K,5,5,1
750,GE,2023,1,5,5,4
750,GE,2023,2,5,5,2
750,GE,2023,5,5,5,1
848,GE,2023,TK,5,5,14
848,GE,2023,K,5,5,39
848,CB,2023,K,5,5,8
848,GE,2023,1,5,5,1
848,GE,2023,2,5,5,4
848,GE,2023,3,5,5,2
848,GE,2023,4,5,5,2
848,GE,2023,5,5,5,2
513,GE,2023,K,5,5,10
513,AF,2023,K,5,5,1
513,CB,2023,K,5,5,5
513,SB,2023,K,5,5,2
513,CB,2023,5,5,5,1
859,GE,2023,TK,5,5,3
859,GE,2023,K,5,5,3
832,GE,2023,9,5,5,68
832,MM,2023,9,5,5,1
832,GE,2023,11,5,5,2
997,GE,2023,TK,5,5,10
862,GE,2023,K,5,5,78
862,CB,2023,K,5,5,21
862,GE,2023,1,5,5,3
862,CB,2023,1,5,5,1
862,GE,2023,2,5,5,3
862,GE,2023,3,5,5,1
862,GE,2023,4,5,5,3
862,GE,2023,5,5,5,2
867,GE,2023,TK,5,5,2
867,GE,2023,K,5,5,1
868,GE,2023,6,5,5,12
868,GE,2023,7,5,5,1
868,NX,2023,7,5,5,1
785,GE,2023,9,5,5,227
785,GE,2023,10,5,5,2
785,MM,2023,11,5,5,1
785,GE,2023,12,5,5,1
785,CA,2023,13,5,5,1
571,GE,2023,9,5,5,140
571,MM,2023,9,5,5,1
571,NX,2023,9,5,5,1
571,GE,2023,10,5,5,5
571,GE,2023,12,5,5,1
497,GE,2023,K,5,5,11
497,SE,2023,K,5,5,11
497,SN,2023,K,5,5,5
497,SN,2023,4,5,5,1
876,GE,2023,TK,5,5,38
876,GE,2023,K,5,5,96
876,CE,2023,K,5,5,26
876,CN,2023,K,5,5,19
876,GE,2023,1,5,5,8
876,CE,2023,1,5,5,1
876,CN,2023,1,5,5,2
876,GE,2023,2,5,5,3
876,GE,2023,3,5,5,1
876,GE,2023,4,5,5,2
801,GE,2023,K,5,5,20
801,SA,2023,K,5,5,2
801,SA,2023,4,5,5,1
801,GE,2023,5,5,5,1
485,CE,2023,K,5,5,37
485,CT,2023,K,5,5,20
485,CT,2023,1,5,5,2
485,CN,2023,6,5,5,16
413,GE,2023,K,6,6,24
413,GE,2023,1,6,6,1
413,GE,2023,2,6,6,1
413,GE,2023,3,6,6,1
420,GE,2023,TK,6,6,7
420,GE,2023,K,6,6,28
420,SE,2023,K,6,6,17
420,GE,2023,1,6,6,1
420,SE,2023,1,6,6,2
420,GE,2023,2,6,6,1
420,GE,2023,3,6,6,1
420,GE,2023,5,6,6,1
431,GE,2023,6,6,6,38
431,MN,2023,6,6,6,1
903,GE,2023,TK,6,6,18
435,GE,2023,K,6,6,30
435,AF,2023,K,6,6,1
435,GE,2023,4,6,6,1
435,GE,2023,5,6,6,1
815,GE,2023,9,6,6,12
815,GE,2023,10,6,6,1
439,GE,2023,9,6,6,51
439,MM,2023,9,6,6,2
439,GE,2023,10,6,6,1
439,GE,2023,11,6,6,1
858,GE,2023,6,6,6,10
456,GE,2023,K,6,6,4
456,SB,2023,4,6,6,1
618,SE,2023,K,6,6,10
618,SN,2023,K,6,6,6
618,SE,2023,1,6,6,2
618,SN,2023,6,6,6,2
764,GE,2023,9,6,6,31
764,GE,2023,11,6,6,1
449,GE,2023,TK,6,6,3
449,GE,2023,6,6,6,4
603,GE,2023,TK,6,6,3
603,GE,2023,K,6,6,5
603,SB,2023,K,6,6,1
603,GE,2023,3,6,6,1
872,GE,2023,K,6,6,9
872,CB,2023,1,6,6,1
872,GE,2023,2,6,6,1
509,CE,2023,K,6,6,18
509,CN,2023,K,6,6,7
509,CE,2023,1,6,6,1
509,CN,2023,2,6,6,1
478,GE,2023,K,6,6,59
478,JE,2023,K,6,6,19
478,JB,2023,1,6,6,1
478,GE,2023,2,6,6,1
478,GE,2023,3,6,6,2
478,JB,2023,3,6,6,1
478,GE,2023,4,6,6,1
478,GE,2023,5,6,6,1
478,MM,2023,5,6,6,1
481,GE,2023,K,6,6,2
481,SB,2023,K,6,6,1
525,GE,2023,TK,6,6,3
525,GE,2023,K,6,6,6
632,GE,2023,6,6,6,12
632,MM,2023,6,6,6,1
507,GE,2023,TK,6,6,1
507,GE,2023,K,6,6,1
521,GE,2023,K,6,6,1
529,GE,2023,6,6,6,11
529,SN,2023,6,6,6,2
539,GE,2023,TK,6,6,9
539,GE,2023,K,6,6,39
539,GE,2023,1,6,6,1
539,GE,2023,5,6,6,2
680,GE,2023,TK,6,6,8
680,GE,2023,K,6,6,5
680,SE,2023,K,6,6,5
680,SN,2023,K,6,6,7
680,GE,2023,1,6,6,1
546,GE,2023,6,6,6,8
546,NX,2023,6,6,6,1
546,GE,2023,7,6,6,1
559,GE,2023,9,6,6,49
559,GE,2023,10,6,6,1
559,GE,2023,11,6,6,1
562,GE,2023,K,6,6,6
562,CE,2023,K,6,6,7
562,CN,2023,K,6,6,3
404,GE,2023,6,6,6,20
404,MM,2023,6,6,6,1
404,MS,2023,6,6,6,1
404,GE,2023,8,6,6,1
575,GE,2023,K,6,6,21
575,SB,2023,K,6,6,1
575,GE,2023,1,6,6,3
575,GE,2023,2,6,6,1
589,GE,2023,K,6,6,45
589,GE,2023,1,6,6,5
589,GE,2023,2,6,6,1
589,GE,2023,3,6,6,2
593,GE,2023,TK,6,6,5
593,SB,2023,K,6,6,1
593,GE,2023,2,6,6,1
593,GE,2023,5,6,6,1
453,SN,2023,K,6,6,1
614,GE,2023,TK,6,6,7
614,GE,2023,K,6,6,5
614,SB,2023,K,6,6,3
607,GE,2023,6,6,6,37
607,CN,2023,6,6,6,2
607,GE,2023,7,6,6,1
607,GE,2023,8,6,6,1
537,SE,2023,K,6,6,12
537,SN,2023,K,6,6,1
644,GE,2023,K,6,6,52
644,AF,2023,K,6,6,1
644,GE,2023,1,6,6,4
644,GE,2023,2,6,6,1
644,GE,2023,3,6,6,2
644,GE,2023,5,6,6,1
757,GE,2023,9,6,6,10
544,GE,2023,TK,6,6,18
544,GE,2023,K,6,6,32
544,GE,2023,1,6,6,2
544,GE,2023,3,6,6,2
544,GE,2023,5,6,6,1
838,GE,2023,TK,6,6,6
838,GE,2023,K,6,6,3
838,ME,2023,K,6,6,5
838,MN,2023,K,6,6,2
838,ME,2023,1,6,6,1
838,MN,2023,1,6,6,1
710,GE,2023,6,6,6,2
664,GE,2023,K,6,6,45
664,GE,2023,1,6,6,1
664,GE,2023,4,6,6,2
670,GE,2023,TK,6,6,14
670,GE,2023,K,6,6,17
490,GE,2023,TK,6,6,2
490,GE,2023,K,6,6,4
490,CB,2023,K,6,6,1
676,GE,2023,K,6,6,52
676,GE,2023,1,6,6,5
676,GE,2023,2,6,6,3
676,GE,2023,3,6,6,1
676,GE,2023,4,6,6,1
676,GE,2023,5,6,6,1
676,GE,2023,6,6,6,29
634,GE,2023,6,6,6,19
634,SN,2023,6,6,6,3
634,GE,2023,8,6,6,1
479,GE,2023,K,6,6,22
479,KE,2023,K,6,6,12
479,GE,2023,1,6,6,1
479,GE,2023,2,6,6,1
479,GE,2023,5,6,6,1
479,GE,2023,6,6,6,19
479,GE,2023,7,6,6,1
405,GE,2023,9,6,6,8
405,MM,2023,9,6,6,1
691,GE,2023,K,6,6,3
691,SB,2023,K,6,6,1
697,GE,2023,9,6,6,3
830,GE,2023,K,6,6,2
708,GE,2023,6,6,6,25
708,AF,2023,6,6,6,1
708,CN,2023,6,6,6,2
708,GE,2023,7,6,6,1
853,GE,2023,9,6,6,8
714,SE,2023,K,6,6,3
714,SN,2023,K,6,6,2
714,SE,2023,1,6,6,1
549,GE,2023,TK,6,6,14
549,GE,2023,K,6,6,39
549,GE,2023,1,6,6,1
549,GE,2023,2,6,6,1
549,GE,2023,3,6,6,1
718,GE,2023,K,6,6,22
718,GE,2023,1,6,6,3
718,GE,2023,3,6,6,1
718,GE,2023,4,6,6,1
718,GE,2023,5,6,6,1
505,GE,2023,K,6,6,16
722,GE,2023,K,6,6,39
722,GE,2023,2,6,6,2
722,GE,2023,3,6,6,1
724,DS,2023,TK,6,6,4
725,GE,2023,9,6,6,42
725,GE,2023,10,6,6,1
725,GE,2023,11,6,6,1
729,GE,2023,K,6,6,11
729,CB,2023,K,6,6,1
729,SE,2023,K,6,6,6
729,SN,2023,K,6,6,4
723,GE,2023,K,6,6,3
723,CB,2023,K,6,6,2
723,SB,2023,K,6,6,3
723,GE,2023,1,6,6,1
650,GE,2023,K,6,6,4
650,SB,2023,K,6,6,1
735,GE,2023,K,6,6,32
735,GE,2023,2,6,6,1
735,GE,2023,4,6,6,1
928,GE,2023,TK,6,6,11
651,GE,2023,9,6,6,14
746,GE,2023,K,6,6,15
746,ME,2023,K,6,6,4
746,GE,2023,1,6,6,1
746,ME,2023,1,6,6,1
746,GE,2023,3,6,6,1
638,GE,2023,TK,6,6,3
638,GE,2023,K,6,6,5
638,CB,2023,K,6,6,3
638,CB,2023,1,6,6,1
786,GE,2023,TK,6,6,7
786,GE,2023,K,6,6,5
786,JE,2023,K,6,6,2
569,GE,2023,K,6,6,17
569,GE,2023,1,6,6,1
569,GE,2023,2,6,6,1
569,GE,2023,3,6,6,1
569,GE,2023,5,6,6,1
778,GE,2023,6,6,6,25
778,MM,2023,6,6,6,1
778,GE,2023,7,6,6,1
790,GE,2023,TK,6,6,2
790,GE,2023,K,6,6,5
760,GE,2023,K,6,6,3
760,SE,2023,K,6,6,5
760,GE,2023,6,6,6,4
965,GE,2023,TK,6,6,2
796,GE,2023,TK,6,6,15
796,GE,2023,K,6,6,52
796,GE,2023,1,6,6,6
796,GE,2023,3,6,6,1
796,GE,2023,4,6,6,2
796,GE,2023,5,6,6,1
796,GE,2023,6,6,6,50
796,GE,2023,7,6,6,1
797,GE,2023,6,6,6,26
797,GE,2023,7,6,6,3
816,GE,2023,TK,6,6,4
816,GE,2023,K,6,6,3
816,SB,2023,K,6,6,3
816,SB,2023,4,6,6,1
955,GE,2023,TK,6,6,10
656,GE,2023,K,6,6,10
656,SB,2023,K,6,6,3
493,GE,2023,K,6,6,8
493,GE,2023,2,6,6,1
493,GE,2023,6,6,6,6
621,GX,2023,9,6,6,4
814,GE,2023,K,6,6,11
814,GE,2023,1,6,6,1
820,GE,2023,TK,6,6,6
820,GE,2023,K,6,6,2
823,GE,2023,K,6,6,16
488,GE,2023,K,6,6,33
488,GE,2023,1,6,6,2
834,GE,2023,K,6,6,4
834,GE,2023,3,6,6,1
782,GE,2023,TK,6,6,14
782,GE,2023,K,6,6,33
782,GE,2023,1,6,6,1
915,GE,2023,TK,6,6,1
842,GE,2023,K,6,6,24
842,GE,2023,1,6,6,4
842,GE,2023,3,6,6,2
842,GE,2023,5,6,6,1
750,GE,2023,K,6,6,39
750,GE,2023,2,6,6,1
750,GE,2023,3,6,6,1
750,GE,2023,4,6,6,1
750,GE,2023,5,6,6,1
848,GE,2023,TK,6,6,9
848,GE,2023,K,6,6,32
848,CB,2023,K,6,6,2
848,GE,2023,1,6,6,1
848,GE,2023,4,6,6,2
848,CB,2023,5,6,6,1
513,GE,2023,K,6,6,7
513,AF,2023,K,6,6,1
513,SB,2023,K,6,6,2
859,GE,2023,K,6,6,1
832,GE,2023,9,6,6,28
832,MM,2023,9,6,6,1
832,GE,2023,10,6,6,1
997,GE,2023,TK,6,6,2
862,GE,2023,K,6,6,49
862,CB,2023,K,6,6,9
862,GE,2023,1,6,6,2
867,GE,2023,TK,6,6,1
867,GE,2023,K,6,6,2
867,CB,2023,K,6,6,1
868,GE,2023,6,6,6,1
785,GE,2023,9,6,6,42
785,GE,2023,10,6,6,2
785,CA,2023,13,6,6,1
571,GE,2023,9,6,6,18
571,ED,2023,9,6,6,1
571,MM,2023,9,6,6,1
571,GE,2023,11,6,6,2
497,GE,2023,K,6,6,6
497,SE,2023,K,6,6,9
497,SN,2023,K,6,6,1
497,GE,2023,2,6,6,1
497,GE,2023,3,6,6,1
876,GE,2023,TK,6,6,13
876,GE,2023,K,6,6,55
876,CE,2023,K,6,6,23
876,CN,2023,K,6,6,17
876,GE,2023,1,6,6,1
876,CE,2023,1,6,6,2
876,GE,2023,2,6,6,3
876,GE,2023,3,6,6,3
876,GE,2023,4,6,6,2
876,GE,2023,5,6,6,2
801,GE,2023,K,6,6,10
801,SA,2023,K,6,6,2
485,CE,2023,K,6,6,18
485,CT,2023,K,6,6,17
485,CE,2023,1,6,6,2
485,CT,2023,1,6,6,1
485,CN,2023,3,6,6,1
485,CN,2023,6,6,6,3
413,GE,2023,K,7,7,20
413,GE,2023,4,7,7,1
420,GE,2023,TK,7,7,3
420,GE,2023,K,7,7,22
420,SE,2023,K,7,7,11
420,GE,2023,1,7,7,2
420,SE,2023,1,7,7,1
420,GE,2023,3,7,7,1
431,GE,2023,6,7,7,22
431,MN,2023,6,7,7,1
903,GE,2023,TK,7,7,9
435,GE,2023,K,7,7,22
815,GE,2023,9,7,7,5
439,GE,2023,9,7,7,16
858,GE,2023,6,7,7,5
456,GE,2023,3,7,7,1
618,SE,2023,K,7,7,5
764,GE,2023,9,7,7,19
449,GE,2023,6,7,7,4
625,GE,2023,K,7,7,1
603,GE,2023,TK,7,7,4
603,GE,2023,K,7,7,1
603,SB,2023,K,7,7,3
872,GE,2023,K,7,7,8
872,GE,2023,1,7,7,1
509,CE,2023,K,7,7,18
509,CN,2023,K,7,7,4
509,CE,2023,1,7,7,1
478,GE,2023,K,7,7,41
478,JE,2023,K,7,7,14
478,GE,2023,1,7,7,2
478,JB,2023,1,7,7,1
478,GE,2023,2,7,7,1
481,SB,2023,K,7,7,1
525,GE,2023,TK,7,7,4
525,GE,2023,K,7,7,6
525,GE,2023,1,7,7,1
525,GE,2023,2,7,7,1
525,GE,2023,3,7,7,1
632,GE,2023,6,7,7,9
521,GE,2023,TK,7,7,3
521,GE,2023,K,7,7,2
529,GE,2023,6,7,7,4
529,SN,2023,6,7,7,1
529,GE,2023,7,7,7,1
539,GE,2023,TK,7,7,13
539,GE,2023,K,7,7,33
539,GE,2023,1,7,7,2
680,GE,2023,TK,7,7,6
680,GE,2023,K,7,7,6
680,SE,2023,K,7,7,3
680,SN,2023,K,7,7,4
680,GE,2023,1,7,7,1
680,GE,2023,3,7,7,1
546,GE,2023,6,7,7,7
559,GE,2023,9,7,7,13
562,GE,2023,K,7,7,9
562,CN,2023,K,7,7,1
404,GE,2023,6,7,7,10
575,GE,2023,K,7,7,23
575,SB,2023,K,7,7,1
575,GE,2023,1,7,7,1
575,GE,2023,3,7,7,1
575,GE,2023,5,7,7,1
589,GE,2023,K,7,7,30
589,GE,2023,2,7,7,4
589,GE,2023,3,7,7,2
589,GE,2023,4,7,7,1
593,GE,2023,TK,7,7,1
593,GE,2023,K,7,7,1
453,GE,2023,TK,7,7,1
453,SE,2023,K,7,7,1
614,GE,2023,TK,7,7,3
614,GE,2023,K,7,7,5
607,GE,2023,6,7,7,17
607,SN,2023,6,7,7,1
537,SE,2023,K,7,7,5
537,SN,2023,K,7,7,8
537,SE,2023,1,7,7,1
644,GE,2023,K,7,7,47
644,GE,2023,1,7,7,2
644,GE,2023,3,7,7,2
644,GE,2023,5,7,7,1
757,GE,2023,9,7,7,4
544,GE,2023,TK,7,7,10
544,GE,2023,K,7,7,39
838,GE,2023,TK,7,7,6
838,GE,2023,K,7,7,1
838,ME,2023,K,7,7,8
838,MN,2023,K,7,7,2
710,GE,2023,6,7,7,2
664,GE,2023,K,7,7,19
664,GE,2023,2,7,7,1
664,GE,2023,4,7,7,1
670,GE,2023,TK,7,7,6
670,GE,2023,K,7,7,12
670,GE,2023,3,7,7,1
490,GE,2023,TK,7,7,2
490,GE,2023,K,7,7,3
490,CB,2023,K,7,7,1
490,CB,2023,1,7,7,1
676,GE,2023,K,7,7,39
676,GE,2023,1,7,7,2
676,GE,2023,4,7,7,2
676,GE,2023,6,7,7,17
676,GE,2023,7,7,7,1
676,GE,2023,8,7,7,1
634,GE,2023,6,7,7,7
634,SN,2023,6,7,7,1
634,GE,2023,7,7,7,1
479,GE,2023,K,7,7,22
479,KE,2023,K,7,7,2
479,GE,2023,1,7,7,3
479,GE,2023,4,7,7,1
479,GE,2023,6,7,7,25
479,GE,2023,7,7,7,1
405,GE,2023,9,7,7,8
691,GE,2023,K,7,7,1
691,FB,2023,K,7,7,1
691,SB,2023,K,7,7,1
691,GE,2023,1,7,7,1
697,GE,2023,9,7,7,1
697,MM,2023,9,7,7,1
708,GE,2023,6,7,7,13
708,MS,2023,6,7,7,1
853,GE,2023,9,7,7,4
714,SE,2023,K,7,7,3
714,SE,2023,1,7,7,1
549,GE,2023,TK,7,7,9
549,GE,2023,K,7,7,25
549,GE,2023,1,7,7,1
549,GE,2023,5,7,7,1
718,GE,2023,K,7,7,22
718,AF,2023,K,7,7,1
950,GE,2023,TK,7,7,3
505,GE,2023,K,7,7,15
505,GE,2023,1,7,7,1
505,GE,2023,2,7,7,1
505,GE,2023,3,7,7,1
505,GE,2023,4,7,7,1
505,GE,2023,5,7,7,1
722,GE,2023,K,7,7,28
722,GE,2023,3,7,7,1
724,DS,2023,TK,7,7,1
725,GE,2023,9,7,7,24
725,ED,2023,9,7,7,1
725,NX,2023,9,7,7,1
729,GE,2023,K,7,7,9
729,CB,2023,K,7,7,3
729,SE,2023,K,7,7,5
729,SN,2023,K,7,7,1
723,GE,2023,K,7,7,2
723,CB,2023,K,7,7,2
723,SB,2023,K,7,7,4
650,GE,2023,K,7,7,3
735,GE,2023,K,7,7,27
735,GE,2023,1,7,7,4
735,GE,2023,2,7,7,2
735,GE,2023,3,7,7,2
735,GE,2023,5,7,7,1
928,GE,2023,TK,7,7,8
651,GE,2023,9,7,7,7
746,GE,2023,K,7,7,8
746,ME,2023,K,7,7,8
638,GE,2023,K,7,7,2
638,CB,2023,K,7,7,1
786,GE,2023,TK,7,7,3
786,GE,2023,K,7,7,4
786,JE,2023,K,7,7,3
569,GE,2023,K,7,7,28
569,GE,2023,3,7,7,1
778,GE,2023,6,7,7,14
790,GE,2023,TK,7,7,2
790,GE,2023,K,7,7,5
760,GE,2023,K,7,7,3
760,SE,2023,K,7,7,5
760,SN,2023,K,7,7,1
760,GE,2023,6,7,7,1
965,GE,2023,TK,7,7,2
796,GE,2023,TK,7,7,12
796,GE,2023,K,7,7,38
796,GE,2023,1,7,7,3
796,GE,2023,2,7,7,1
796,GE,2023,3,7,7,1
796,GE,2023,5,7,7,1
796,GE,2023,6,7,7,21
797,GE,2023,6,7,7,11
797,CN,2023,6,7,7,1
797,MM,2023,6,7,7,1
797,GE,2023,7,7,7,1
816,GE,2023,TK,7,7,4
816,GE,2023,K,7,7,3
816,SB,2023,4,7,7,1
955,GE,2023,TK,7,7,5
656,GE,2023,K,7,7,4
493,GE,2023,K,7,7,9
493,GE,2023,1,7,7,2
493,GE,2023,6,7,7,1
493,GE,2023,7,7,7,1
621,GX,2023,9,7,7,2
814,GE,2023,K,7,7,9
820,GE,2023,TK,7,7,6
820,GE,2023,K,7,7,1
823,GE,2023,K,7,7,14
823,GE,2023,2,7,7,1
488,GE,2023,K,7,7,40
488,GE,2023,1,7,7,1
488,GE,2023,4,7,7,1
834,GE,2023,K,7,7,3
834,CB,2023,K,7,7,1
782,GE,2023,TK,7,7,3
782,GE,2023,K,7,7,32
782,GE,2023,1,7,7,4
782,GE,2023,2,7,7,2
782,GE,2023,5,7,7,2
915,GE,2023,TK,7,7,3
842,GE,2023,K,7,7,15
842,GE,2023,1,7,7,2
842,GE,2023,3,7,7,1
750,GE,2023,K,7,7,40
750,GE,2023,1,7,7,2
750,GE,2023,5,7,7,1
848,GE,2023,TK,7,7,13
848,GE,2023,K,7,7,15
848,CB,2023,K,7,7,2
848,GE,2023,1,7,7,1
848,GE,2023,5,7,7,1
513,GE,2023,K,7,7,3
513,CB,2023,K,7,7,1
513,CB,2023,2,7,7,1
859,GE,2023,TK,7,7,1
859,GE,2023,K,7,7,1
832,GE,2023,9,7,7,14
832,AO,2023,9,7,7,1
997,GE,2023,TK,7,7,3
862,GE,2023,K,7,7,33
862,CB,2023,K,7,7,10
862,GE,2023,1,7,7,2
862,GE,2023,2,7,7,2
862,GE,2023,3,7,7,1
862,CB,2023,3,7,7,1
862,GE,2023,4,7,7,1
862,GE,2023,5,7,7,1
785,GE,2023,9,7,7,14
571,GE,2023,9,7,7,6
571,NX,2023,9,7,7,1
497,GE,2023,K,7,7,1
497,SE,2023,K,7,7,5
497,GE,2023,5,7,7,1
876,GE,2023,TK,7,7,6
876,GE,2023,K,7,7,50
876,CE,2023,K,7,7,11
876,CN,2023,K,7,7,6
