school_id,program_code,grade,num_requests,choice_min,choice_max,ay
618,SN,8,1,1,1.0,22-23
764,GE,9,212,1,1.0,22-23
764,MM,9,2,1,1.0,22-23
764,MS,9,,1,1.0,22-23
764,GE,10,,1,1.0,22-23
764,GE,11,3,1,1.0,22-23
764,GE,12,,1,1.0,22-23
764,CA,13,3,1,1.0,22-23
449,GE,TK,20,1,1.0,22-23
449,FB,K,6,1,1.0,22-23
449,GE,K,38,1,1.0,22-23
449,FB,1,1,1,1.0,22-23
449,GE,1,,1,1.0,22-23
449,GE,2,2,1,1.0,22-23
449,FB,3,,1,1.0,22-23
449,FB,4,,1,1.0,22-23
449,GE,4,2,1,1.0,22-23
449,GE,5,,1,1.0,22-23
449,GE,6,17,1,1.0,22-23
449,GE,7,,1,1.0,22-23
449,GE,8,1,1,1.0,22-23
625,GE,K,8,1,1.0,22-23
625,GE,3,,1,1.0,22-23
625,GE,4,,1,1.0,22-23
625,GE,5,,1,1.0,22-23
603,GE,K,13,1,1.0,22-23
603,SB,K,21,1,1.0,22-23
603,GE,1,,1,1.0,22-23
603,GE,2,1,1,1.0,22-23
603,SB,2,,1,1.0,22-23
603,GE,3,,1,1.0,22-23
603,SB,3,,1,1.0,22-23
603,GE,4,,1,1.0,22-23
603,GE,5,,1,1.0,22-23
603,SB,5,,1,1.0,22-23
872,CB,K,25,1,1.0,22-23
872,GE,K,17,1,1.0,22-23
872,CB,1,,1,1.0,22-23
872,GE,1,,1,1.0,22-23
872,CB,2,1,1,1.0,22-23
872,GE,2,1,1,1.0,22-23
872,GE,3,1,1,1.0,22-23
872,GE,4,3,1,1.0,22-23
872,GE,5,,1,1.0,22-23
509,CE,K,54,1,1.0,22-23
509,CN,K,32,1,1.0,22-23
509,CE,1,6,1,1.0,22-23
509,CN,1,2,1,1.0,22-23
509,CN,2,,1,1.0,22-23
509,CN,3,,1,1.0,22-23
509,CN,4,,1,1.0,22-23
509,CN,5,,1,1.0,22-23
478,GE,K,92,1,1.0,22-23
478,JE,K,58,1,1.0,22-23
478,JN,K,12,1,1.0,22-23
478,MM,K,2,1,1.0,22-23
478,GE,1,7,1,1.0,22-23
478,JB,1,3,1,1.0,22-23
478,MM,1,,1,1.0,22-23
478,GE,2,2,1,1.0,22-23
478,JB,2,3,1,1.0,22-23
478,GE,3,3,1,1.0,22-23
478,JB,3,1,1,1.0,22-23
478,GE,4,3,1,1.0,22-23
478,JB,4,1,1,1.0,22-23
478,GE,5,1,1,1.0,22-23
478,JB,5,,1,1.0,22-23
481,GE,K,7,1,1.0,22-23
481,SB,K,15,1,1.0,22-23
481,GE,1,1,1,1.0,22-23
481,SB,1,,1,1.0,22-23
481,GE,2,,1,1.0,22-23
481,SB,2,,1,1.0,22-23
481,GE,3,,1,1.0,22-23
481,GE,4,,1,1.0,22-23
481,SB,4,,1,1.0,22-23
481,GE,5,,1,1.0,22-23
525,GE,TK,8,1,1.0,22-23
525,GE,K,23,1,1.0,22-23
525,GE,1,,1,1.0,22-23
525,GE,2,,1,1.0,22-23
525,GE,4,,1,1.0,22-23
632,AF,6,3,1,1.0,22-23
632,ED,6,,1,1.0,22-23
632,GE,6,231,1,1.0,22-23
632,MM,6,2,1,1.0,22-23
632,MS,6,3,1,1.0,22-23
632,GE,7,3,1,1.0,22-23
632,GE,8,2,1,1.0,22-23
507,GE,TK,16,1,1.0,22-23
507,GE,K,30,1,1.0,22-23
507,GE,1,,1,1.0,22-23
507,GE,2,,1,1.0,22-23
507,GE,3,,1,1.0,22-23
507,GE,4,,1,1.0,22-23
507,GE,5,,1,1.0,22-23
521,GE,TK,6,1,1.0,22-23
521,GE,K,4,1,1.0,22-23
521,GE,1,,1,1.0,22-23
521,GE,2,,1,1.0,22-23
521,GE,3,,1,1.0,22-23
521,GE,4,,1,1.0,22-23
529,AF,6,2,1,1.0,22-23
529,GE,6,105,1,1.0,22-23
529,MM,6,4,1,1.0,22-23
529,MS,6,,1,1.0,22-23
529,NX,6,5,1,1.0,22-23
529,SN,6,54,1,1.0,22-23
529,GE,7,,1,1.0,22-23
529,NX,7,,1,1.0,22-23
529,SN,7,,1,1.0,22-23
529,GE,8,2,1,1.0,22-23
529,NX,8,1,1,1.0,22-23
539,GE,TK,,1,1.0,22-23
539,GE,K,30,1,1.0,22-23
539,GE,1,1,1,1.0,22-23
539,GE,2,1,1,1.0,22-23
539,ED,3,1,1,1.0,22-23
539,GE,3,2,1,1.0,22-23
539,ED,4,,1,1.0,22-23
539,GE,4,,1,1.0,22-23
539,GE,5,,1,1.0,22-23
680,GE,TK,23,1,1.0,22-23
680,GE,K,20,1,1.0,22-23
680,SE,K,20,1,1.0,22-23
680,SN,K,18,1,1.0,22-23
680,GE,1,,1,1.0,22-23
680,SE,1,2,1,1.0,22-23
680,SN,1,1,1,1.0,22-23
680,GE,2,2,1,1.0,22-23
680,SN,2,,1,1.0,22-23
680,ED,4,1,1,1.0,22-23
680,GE,4,,1,1.0,22-23
680,SN,4,,1,1.0,22-23
680,SN,5,1,1,1.0,22-23
546,ED,6,1,1,1.0,22-23
546,GE,6,140,1,1.0,22-23
546,MM,6,1,1,1.0,22-23
546,NX,6,13,1,1.0,22-23
546,SA,6,2,1,1.0,22-23
546,GE,7,1,1,1.0,22-23
546,NX,7,1,1,1.0,22-23
546,GE,8,2,1,1.0,22-23
546,NX,8,3,1,1.0,22-23
559,ED,9,1,1,1.0,22-23
559,GE,9,368,1,1.0,22-23
559,MM,9,5,1,1.0,22-23
559,MS,9,1,1,1.0,22-23
559,NX,9,16,1,1.0,22-23
559,GE,10,2,1,1.0,22-23
559,MM,10,,1,1.0,22-23
559,NX,10,2,1,1.0,22-23
559,GE,11,6,1,1.0,22-23
559,GE,12,3,1,1.0,22-23
559,CA,13,4,1,1.0,22-23
562,AF,K,5,1,1.0,22-23
562,CE,K,9,1,1.0,22-23
562,CN,K,3,1,1.0,22-23
562,GE,K,10,1,1.0,22-23
562,CE,1,,1,1.0,22-23
562,GE,1,1,1,1.0,22-23
562,GE,2,,1,1.0,22-23
562,GE,3,1,1,1.0,22-23
562,CN,4,,1,1.0,22-23
562,GE,4,1,1,1.0,22-23
562,GE,5,,1,1.0,22-23
404,AF,6,5,1,1.0,22-23
404,GE,6,545,1,1.0,22-23
404,MM,6,11,1,1.0,22-23
404,MS,6,6,1,1.0,22-23
404,SA,6,1,1,1.0,22-23
404,GE,7,10,1,1.0,22-23
404,MM,7,,1,1.0,22-23
404,GE,8,9,1,1.0,22-23
575,GE,K,40,1,1.0,22-23
575,SA,K,7,1,1.0,22-23
575,SB,K,3,1,1.0,22-23
575,GE,1,2,1,1.0,22-23
575,SB,1,,1,1.0,22-23
575,GE,2,,1,1.0,22-23
575,GE,3,1,1,1.0,22-23
575,SB,3,,1,1.0,22-23
575,GE,4,1,1,1.0,22-23
575,SB,4,,1,1.0,22-23
575,GE,5,,1,1.0,22-23
575,SB,5,,1,1.0,22-23
589,GE,K,69,1,1.0,22-23
589,SA,K,4,1,1.0,22-23
589,GE,1,5,1,1.0,22-23
589,GE,2,4,1,1.0,22-23
589,GE,3,1,1,1.0,22-23
589,GE,4,1,1,1.0,22-23
589,GE,5,2,1,1.0,22-23
593,GE,K,13,1,1.0,22-23
593,SB,K,14,1,1.0,22-23
593,SB,3,,1,1.0,22-23
593,GE,4,,1,1.0,22-23
593,GE,5,,1,1.0,22-23
453,GE,TK,4,1,1.0,22-23
453,GE,K,20,1,1.0,22-23
453,SE,K,11,1,1.0,22-23
453,SN,K,3,1,1.0,22-23
453,SN,1,1,1,1.0,22-23
453,GE,2,2,1,1.0,22-23
453,SN,2,2,1,1.0,22-23
453,GE,4,,1,1.0,22-23
453,GE,5,,1,1.0,22-23
614,GE,TK,,1,1.0,22-23
614,GE,K,16,1,1.0,22-23
614,MM,K,,1,1.0,22-23
614,SB,K,11,1,1.0,22-23
614,GE,1,,1,1.0,22-23
614,SB,1,,1,1.0,22-23
614,GE,2,,1,1.0,22-23
614,SB,2,,1,1.0,22-23
614,GE,3,,1,1.0,22-23
614,SB,3,,1,1.0,22-23
614,GE,4,1,1,1.0,22-23
614,SB,4,,1,1.0,22-23
614,GE,5,,1,1.0,22-23
614,SB,5,,1,1.0,22-23
607,CN,6,76,1,1.0,22-23
607,ED,6,3,1,1.0,22-23
607,GE,6,262,1,1.0,22-23
607,MM,6,3,1,1.0,22-23
607,SN,6,57,1,1.0,22-23
607,CN,7,1,1,1.0,22-23
607,GE,7,4,1,1.0,22-23
607,MM,7,,1,1.0,22-23
607,CN,8,1,1,1.0,22-23
607,GE,8,2,1,1.0,22-23
607,SN,8,1,1,1.0,22-23
537,MS,K,1,1,1.0,22-23
537,SE,K,42,1,1.0,22-23
537,SN,K,32,1,1.0,22-23
537,SE,1,1,1,1.0,22-23
537,SN,1,4,1,1.0,22-23
537,SN,2,,1,1.0,22-23
537,SN,3,,1,1.0,22-23
537,SN,4,1,1,1.0,22-23
537,SN,5,,1,1.0,22-23
466,GE,11,,1,1.0,22-23
466,GE,12,,1,1.0,22-23
644,AF,K,4,1,1.0,22-23
644,GE,K,75,1,1.0,22-23
644,GE,1,5,1,1.0,22-23
644,GE,2,3,1,1.0,22-23
644,AF,3,1,1,1.0,22-23
644,GE,3,2,1,1.0,22-23
644,GE,4,2,1,1.0,22-23
644,GE,5,,1,1.0,22-23
757,GE,9,23,1,1.0,22-23
757,MM,9,1,1,1.0,22-23
757,MS,9,2,1,1.0,22-23
757,GE,10,2,1,1.0,22-23
757,GE,11,,1,1.0,22-23
757,GE,12,3,1,1.0,22-23
544,GE,K,82,1,1.0,22-23
544,MS,K,,1,1.0,22-23
544,GE,1,2,1,1.0,22-23
544,GE,2,2,1,1.0,22-23
544,GE,3,1,1,1.0,22-23
544,GE,4,5,1,1.0,22-23
544,GE,5,2,1,1.0,22-23
838,GE,K,4,1,1.0,22-23
838,ME,K,22,1,1.0,22-23
838,MN,K,23,1,1.0,22-23
838,SA,K,3,1,1.0,22-23
838,GE,1,,1,1.0,22-23
838,ME,1,1,1,1.0,22-23
838,MN,1,,1,1.0,22-23
838,GE,2,,1,1.0,22-23
838,MN,2,,1,1.0,22-23
838,MN,3,,1,1.0,22-23
838,GE,4,,1,1.0,22-23
838,GE,5,,1,1.0,22-23
710,GE,6,143,1,1.0,22-23
710,MM,6,1,1,1.0,22-23
710,GE,7,,1,1.0,22-23
710,MM,7,,1,1.0,22-23
710,GE,8,,1,1.0,22-23
664,GE,K,64,1,1.0,22-23
664,GE,1,1,1,1.0,22-23
664,GE,2,4,1,1.0,22-23
664,GE,3,2,1,1.0,22-23
664,GE,4,4,1,1.0,22-23
664,GE,5,1,1,1.0,22-23
670,AF,K,2,1,1.0,22-23
670,GE,K,30,1,1.0,22-23
670,AF,1,1,1,1.0,22-23
670,GE,1,2,1,1.0,22-23
670,GE,2,,1,1.0,22-23
670,AF,3,,1,1.0,22-23
670,GE,3,1,1,1.0,22-23
670,GE,4,,1,1.0,22-23
670,GE,5,,1,1.0,22-23
490,CB,K,61,1,1.0,22-23
490,GE,K,30,1,1.0,22-23
490,CB,1,2,1,1.0,22-23
490,GE,1,1,1,1.0,22-23
490,CB,2,1,1,1.0,22-23
490,GE,2,1,1,1.0,22-23
490,CB,3,3,1,1.0,22-23
490,GE,3,,1,1.0,22-23
490,CB,4,1,1,1.0,22-23
490,GE,4,3,1,1.0,22-23
490,CB,5,,1,1.0,22-23
490,GE,5,1,1,1.0,22-23
676,GE,K,137,1,1.0,22-23
676,MS,K,,1,1.0,22-23
676,GE,1,7,1,1.0,22-23
676,GE,2,6,1,1.0,22-23
676,MS,2,,1,1.0,22-23
676,GE,3,5,1,1.0,22-23
676,GE,4,8,1,1.0,22-23
676,GE,5,10,1,1.0,22-23
676,GE,6,50,1,1.0,22-23
676,MS,6,,1,1.0,22-23
676,GE,7,7,1,1.0,22-23
676,GE,8,2,1,1.0,22-23
476,NC,1,,1,1.0,22-23
476,NC,2,,1,1.0,22-23
476,NC,3,,1,1.0,22-23
476,NC,4,,1,1.0,22-23
476,NC,5,1,1,1.0,22-23
634,ED,6,4,1,1.0,22-23
634,GE,6,63,1,1.0,22-23
634,MM,6,4,1,1.0,22-23
634,SN,6,56,1,1.0,22-23
634,GE,7,3,1,1.0,22-23
634,SN,7,,1,1.0,22-23
634,GE,8,3,1,1.0,22-23
479,GE,K,127,1,1.0,22-23
479,KE,K,38,1,1.0,22-23
479,KN,K,9,1,1.0,22-23
479,GE,1,10,1,1.0,22-23
479,KE,1,,1,1.0,22-23
479,GE,2,8,1,1.0,22-23
479,KN,2,1,1,1.0,22-23
479,GE,3,6,1,1.0,22-23
479,KN,3,,1,1.0,22-23
479,GE,4,1,1,1.0,22-23
479,GE,5,11,1,1.0,22-23
479,GE,6,47,1,1.0,22-23
479,GE,7,9,1,1.0,22-23
479,GE,8,2,1,1.0,22-23
405,AF,9,5,1,1.0,22-23
405,ED,9,1,1,1.0,22-23
405,GE,9,840,1,1.0,22-23
405,MM,9,6,1,1.0,22-23
405,MS,9,1,1,1.0,22-23
405,NX,9,2,1,1.0,22-23
405,SA,9,1,1,1.0,22-23
405,AF,10,1,1,1.0,22-23
405,GE,10,16,1,1.0,22-23
405,NX,10,,1,1.0,22-23
405,GE,11,31,1,1.0,22-23
405,NX,11,1,1,1.0,22-23
405,SA,11,,1,1.0,22-23
405,GE,12,3,1,1.0,22-23
691,FB,K,4,1,1.0,22-23
691,GE,K,18,1,1.0,22-23
691,MM,K,1,1,1.0,22-23
691,SB,K,23,1,1.0,22-23
691,GE,1,,1,1.0,22-23
691,FB,2,1,1,1.0,22-23
691,GE,2,,1,1.0,22-23
691,FB,3,1,1,1.0,22-23
691,GE,4,,1,1.0,22-23
691,SB,4,1,1,1.0,22-23
691,GE,5,,1,1.0,22-23
691,SB,5,,1,1.0,22-23
697,AF,9,5,1,1.0,22-23
697,GE,9,"1,595",1,1.0,22-23
697,MM,9,6,1,1.0,22-23
697,MS,9,5,1,1.0,22-23
697,SA,9,4,1,1.0,22-23
697,AF,10,,1,1.0,22-23
697,GE,10,53,1,1.0,22-23
697,GE,11,40,1,1.0,22-23
697,SA,11,1,1,1.0,22-23
697,GE,12,8,1,1.0,22-23
697,CA,13,6,1,1.0,22-23
830,GE,TK,5,1,1.0,22-23
830,GE,K,10,1,1.0,22-23
830,GE,4,,1,1.0,22-23
830,GE,5,,1,1.0,22-23
708,AF,6,3,1,1.0,22-23
708,CN,6,15,1,1.0,22-23
708,GE,6,164,1,1.0,22-23
708,MM,6,1,1,1.0,22-23
708,CN,7,,1,1.0,22-23
708,GE,7,1,1,1.0,22-23
708,MM,7,,1,1.0,22-23
708,GE,8,1,1,1.0,22-23
853,ED,9,,1,1.0,22-23
853,GE,9,43,1,1.0,22-23
853,MM,9,,1,1.0,22-23
853,NX,9,7,1,1.0,22-23
853,GE,10,2,1,1.0,22-23
853,NX,10,,1,1.0,22-23
853,GE,11,1,1,1.0,22-23
853,GE,12,1,1,1.0,22-23
853,NX,12,,1,1.0,22-23
853,CA,13,,1,1.0,22-23
714,SE,K,22,1,1.0,22-23
714,SN,K,21,1,1.0,22-23
714,SE,1,,1,1.0,22-23
714,SN,1,,1,1.0,22-23
714,SN,2,,1,1.0,22-23
714,SN,4,,1,1.0,22-23
714,SN,5,,1,1.0,22-23
549,GE,TK,,1,1.0,22-23
549,GE,K,33,1,1.0,22-23
549,GE,1,,1,1.0,22-23
549,GE,2,,1,1.0,22-23
549,GE,3,,1,1.0,22-23
549,GE,4,1,1,1.0,22-23
549,GE,5,,1,1.0,22-23
718,GE,K,47,1,1.0,22-23
718,GE,1,2,1,1.0,22-23
718,GE,2,2,1,1.0,22-23
718,GE,3,1,1,1.0,22-23
718,GE,4,,1,1.0,22-23
718,GE,5,1,1,1.0,22-23
950,GE,TK,17,1,1.0,22-23
950,MM,TK,3,1,1.0,22-23
505,GE,K,16,1,1.0,22-23
505,GE,1,,1,1.0,22-23
505,GE,2,,1,1.0,22-23
505,GE,3,2,1,1.0,22-23
505,GE,4,,1,1.0,22-23
505,GE,5,,1,1.0,22-23
722,AF,K,4,1,1.0,22-23
722,GE,K,72,1,1.0,22-23
722,AF,1,,1,1.0,22-23
722,GE,1,3,1,1.0,22-23
722,GE,2,2,1,1.0,22-23
722,GE,3,2,1,1.0,22-23
722,GE,4,1,1,1.0,22-23
722,GE,5,,1,1.0,22-23
724,DS,TK,9,1,1.0,22-23
724,NS,K,2,1,1.0,22-23
724,NS,1,,1,1.0,22-23
724,NS,2,,1,1.0,22-23
724,NS,3,,1,1.0,22-23
724,NS,4,,1,1.0,22-23
724,NS,5,,1,1.0,22-23
725,ED,9,2,1,1.0,22-23
725,GE,9,111,1,1.0,22-23
725,MM,9,4,1,1.0,22-23
725,MS,9,3,1,1.0,22-23
725,NX,9,8,1,1.0,22-23
725,SA,9,,1,1.0,22-23
725,GE,10,4,1,1.0,22-23
725,NX,10,6,1,1.0,22-23
725,ED,11,1,1,1.0,22-23
725,GE,11,3,1,1.0,22-23
725,NX,11,1,1,1.0,22-23
725,SA,11,,1,1.0,22-23
725,GE,12,1,1,1.0,22-23
725,CA,13,4,1,1.0,22-23
729,CB,K,17,1,1.0,22-23
729,GE,K,26,1,1.0,22-23
729,SE,K,25,1,1.0,22-23
729,SN,K,16,1,1.0,22-23
729,CB,1,,1,1.0,22-23
729,GE,1,1,1,1.0,22-23
729,SE,1,,1,1.0,22-23
729,SN,1,2,1,1.0,22-23
729,CB,2,,1,1.0,22-23
729,GE,2,1,1,1.0,22-23
729,SN,2,1,1,1.0,22-23
729,CB,3,,1,1.0,22-23
729,GE,3,1,1,1.0,22-23
729,SN,3,,1,1.0,22-23
729,CB,4,1,1,1.0,22-23
729,GE,4,2,1,1.0,22-23
729,SN,4,,1,1.0,22-23
729,CB,5,1,1,1.0,22-23
729,GE,5,2,1,1.0,22-23
729,SN,5,1,1,1.0,22-23
723,CB,K,6,1,1.0,22-23
723,GE,K,10,1,1.0,22-23
723,SB,K,26,1,1.0,22-23
723,CB,1,,1,1.0,22-23
723,GE,1,1,1,1.0,22-23
723,SB,1,1,1,1.0,22-23
723,CB,2,,1,1.0,22-23
723,GE,2,,1,1.0,22-23
723,CB,3,,1,1.0,22-23
723,GE,3,,1,1.0,22-23
723,CB,4,1,1,1.0,22-23
723,GE,4,,1,1.0,22-23
723,SB,4,,1,1.0,22-23
723,GE,5,,1,1.0,22-23
723,SB,5,,1,1.0,22-23
650,GE,K,12,1,1.0,22-23
650,SB,K,11,1,1.0,22-23
650,GE,1,,1,1.0,22-23
650,GE,2,,1,1.0,22-23
650,SB,3,,1,1.0,22-23
650,GE,4,1,1,1.0,22-23
650,SB,4,1,1,1.0,22-23
650,GE,5,1,1,1.0,22-23
650,SB,5,,1,1.0,22-23
735,GE,K,50,1,1.0,22-23
735,GE,1,2,1,1.0,22-23
735,GE,2,2,1,1.0,22-23
735,GE,3,,1,1.0,22-23
735,GE,4,3,1,1.0,22-23
735,GE,5,2,1,1.0,22-23
928,GE,TK,95,1,1.0,22-23
651,GE,9,92,1,1.0,22-23
651,MM,9,4,1,1.0,22-23
651,GE,10,1,1,1.0,22-23
651,GE,11,,1,1.0,22-23
651,GE,12,1,1,1.0,22-23
651,CA,13,,1,1.0,22-23
746,GE,K,14,1,1.0,22-23
746,ME,K,35,1,1.0,22-23
746,MN,K,50,1,1.0,22-23
746,GE,1,1,1,1.0,22-23
746,ME,1,4,1,1.0,22-23
746,MN,1,2,1,1.0,22-23
746,GE,2,2,1,1.0,22-23
746,MN,2,2,1,1.0,22-23
746,GE,3,,1,1.0,22-23
746,MN,3,2,1,1.0,22-23
746,GE,4,,1,1.0,22-23
746,MN,4,1,1,1.0,22-23
746,GE,5,,1,1.0,22-23
638,CB,K,8,1,1.0,22-23
638,GE,K,7,1,1.0,22-23
638,CB,1,2,1,1.0,22-23
638,GE,1,,1,1.0,22-23
638,GE,2,,1,1.0,22-23
638,CB,3,2,1,1.0,22-23
638,GE,3,,1,1.0,22-23
638,CB,4,,1,1.0,22-23
638,GE,4,,1,1.0,22-23
638,CB,5,1,1,1.0,22-23
638,GE,5,,1,1.0,22-23
786,GE,TK,13,1,1.0,22-23
786,AF,K,2,1,1.0,22-23
786,GE,K,18,1,1.0,22-23
786,JE,K,15,1,1.0,22-23
786,JN,K,3,1,1.0,22-23
786,AF,1,,1,1.0,22-23
786,GE,1,,1,1.0,22-23
786,JB,1,3,1,1.0,22-23
786,GE,2,,1,1.0,22-23
786,JB,2,,1,1.0,22-23
786,GE,3,,1,1.0,22-23
786,JB,3,,1,1.0,22-23
786,GE,4,,1,1.0,22-23
786,JB,4,1,1,1.0,22-23
786,GE,5,,1,1.0,22-23
569,GE,K,107,1,1.0,22-23
569,MM,K,,1,1.0,22-23
569,GE,1,3,1,1.0,22-23
569,MM,1,,1,1.0,22-23
569,GE,2,1,1,1.0,22-23
569,GE,3,4,1,1.0,22-23
569,GE,4,3,1,1.0,22-23
569,GE,5,2,1,1.0,22-23
778,AF,6,1,1,1.0,22-23
778,AO,6,2,1,1.0,22-23
778,GE,6,329,1,1.0,22-23
778,JB,6,39,1,1.0,22-23
778,MM,6,2,1,1.0,22-23
778,MS,6,1,1,1.0,22-23
778,TC,6,3,1,1.0,22-23
778,GE,7,8,1,1.0,22-23
778,JB,7,,1,1.0,22-23
778,MM,7,,1,1.0,22-23
778,GE,8,2,1,1.0,22-23
790,GE,TK,10,1,1.0,22-23
790,GE,K,26,1,1.0,22-23
790,GE,1,2,1,1.0,22-23
790,GE,2,,1,1.0,22-23
790,GE,3,,1,1.0,22-23
790,GE,4,,1,1.0,22-23
790,GE,5,1,1,1.0,22-23
760,GE,K,8,1,1.0,22-23
760,MM,K,3,1,1.0,22-23
760,SE,K,6,1,1.0,22-23
760,SN,K,13,1,1.0,22-23
760,GE,1,1,1,1.0,22-23
760,MM,1,,1,1.0,22-23
760,SE,1,,1,1.0,22-23
760,SN,1,,1,1.0,22-23
760,GE,2,,1,1.0,22-23
760,SN,2,,1,1.0,22-23
760,GE,3,1,1,1.0,22-23
760,SN,3,,1,1.0,22-23
760,GE,4,1,1,1.0,22-23
760,SN,4,,1,1.0,22-23
760,GE,5,,1,1.0,22-23
760,SN,5,1,1,1.0,22-23
760,GE,6,16,1,1.0,22-23
760,GE,7,,1,1.0,22-23
760,GE,8,,1,1.0,22-23
965,GE,TK,12,1,1.0,22-23
796,GE,K,65,1,1.0,22-23
796,GE,1,5,1,1.0,22-23
796,GE,2,5,1,1.0,22-23
796,GE,3,,1,1.0,22-23
796,GE,4,2,1,1.0,22-23
796,GE,5,5,1,1.0,22-23
796,GE,6,40,1,1.0,22-23
796,GE,7,9,1,1.0,22-23
796,GE,8,3,1,1.0,22-23
797,AF,6,1,1,1.0,22-23
797,CN,6,68,1,1.0,22-23
797,GE,6,290,1,1.0,22-23
797,MM,6,3,1,1.0,22-23
797,SA,6,3,1,1.0,22-23
797,CN,7,,1,1.0,22-23
797,GE,7,11,1,1.0,22-23
797,MM,7,1,1,1.0,22-23
797,GE,8,4,1,1.0,22-23
816,GE,K,7,1,1.0,22-23
816,MM,K,1,1,1.0,22-23
816,SB,K,12,1,1.0,22-23
816,GE,1,,1,1.0,22-23
816,MM,1,2,1,1.0,22-23
816,SB,2,,1,1.0,22-23
816,GE,3,,1,1.0,22-23
816,GE,4,,1,1.0,22-23
816,SB,4,3,1,1.0,22-23
816,GE,5,,1,1.0,22-23
955,GE,TK,28,1,1.0,22-23
656,GE,K,17,1,1.0,22-23
656,SB,K,14,1,1.0,22-23
656,GE,1,,1,1.0,22-23
656,SB,1,,1,1.0,22-23
656,GE,2,,1,1.0,22-23
656,SB,2,,1,1.0,22-23
656,GE,3,,1,1.0,22-23
656,SB,3,,1,1.0,22-23
656,GE,4,,1,1.0,22-23
493,GE,K,16,1,1.0,22-23
493,GE,1,,1,1.0,22-23
493,GE,2,2,1,1.0,22-23
493,GE,3,1,1,1.0,22-23
493,GE,4,3,1,1.0,22-23
493,GE,5,,1,1.0,22-23
493,GE,6,29,1,1.0,22-23
493,GE,7,3,1,1.0,22-23
493,GE,8,,1,1.0,22-23
621,GX,9,8,1,1.0,22-23
621,NC,9,,1,1.0,22-23
621,NS,9,10,1,1.0,22-23
621,NX,9,2,1,1.0,22-23
621,GX,10,,1,1.0,22-23
621,NX,10,,1,1.0,22-23
621,GX,11,,1,1.0,22-23
621,NS,11,,1,1.0,22-23
621,NX,11,,1,1.0,22-23
621,GX,12,,1,1.0,22-23
621,CA,13,,1,1.0,22-23
814,GE,K,41,1,1.0,22-23
814,GE,1,4,1,1.0,22-23
814,GE,2,2,1,1.0,22-23
814,GE,3,1,1,1.0,22-23
814,GE,4,,1,1.0,22-23
814,GE,5,1,1,1.0,22-23
820,GE,TK,22,1,1.0,22-23
820,GE,K,23,1,1.0,22-23
820,GE,1,1,1,1.0,22-23
820,GE,2,1,1,1.0,22-23
820,GE,3,,1,1.0,22-23
820,GE,4,,1,1.0,22-23
823,AF,K,2,1,1.0,22-23
823,GE,K,55,1,1.0,22-23
823,GE,1,1,1,1.0,22-23
823,GE,2,,1,1.0,22-23
823,GE,3,1,1,1.0,22-23
823,GE,4,1,1,1.0,22-23
823,GE,5,,1,1.0,22-23
488,GE,K,51,1,1.0,22-23
488,GE,1,5,1,1.0,22-23
488,GE,2,3,1,1.0,22-23
488,GE,3,2,1,1.0,22-23
488,GE,4,1,1,1.0,22-23
488,GE,5,1,1,1.0,22-23
834,CB,K,3,1,1.0,22-23
834,GE,K,10,1,1.0,22-23
834,SB,K,14,1,1.0,22-23
834,GE,1,1,1,1.0,22-23
834,SB,1,,1,1.0,22-23
834,GE,2,,1,1.0,22-23
834,GE,3,,1,1.0,22-23
834,CB,4,,1,1.0,22-23
834,GE,4,,1,1.0,22-23
834,SB,4,,1,1.0,22-23
834,SB,5,1,1,1.0,22-23
782,GE,TK,50,1,1.0,22-23
782,MM,TK,13,1,1.0,22-23
782,GE,K,47,1,1.0,22-23
782,MM,K,6,1,1.0,22-23
782,GE,1,1,1,1.0,22-23
782,MM,1,1,1,1.0,22-23
782,GE,2,2,1,1.0,22-23
782,GE,3,,1,1.0,22-23
782,GE,4,2,1,1.0,22-23
782,GE,5,,1,1.0,22-23
915,GE,TK,37,1,1.0,22-23
842,GE,K,57,1,1.0,22-23
842,MS,K,3,1,1.0,22-23
842,GE,1,3,1,1.0,22-23
842,GE,2,4,1,1.0,22-23
842,MS,2,1,1,1.0,22-23
842,GE,3,3,1,1.0,22-23
842,GE,4,3,1,1.0,22-23
842,GE,5,,1,1.0,22-23
750,GE,K,139,1,1.0,22-23
750,SA,K,3,1,1.0,22-23
750,GE,1,12,1,1.0,22-23
750,GE,2,9,1,1.0,22-23
750,GE,3,5,1,1.0,22-23
750,GE,4,6,1,1.0,22-23
750,GE,5,5,1,1.0,22-23
848,CB,K,11,1,1.0,22-23
848,GE,K,11,1,1.0,22-23
848,CB,1,,1,1.0,22-23
848,GE,1,,1,1.0,22-23
848,CB,2,,1,1.0,22-23
848,GE,2,1,1,1.0,22-23
848,GE,3,,1,1.0,22-23
848,GE,4,,1,1.0,22-23
848,GE,5,,1,1.0,22-23
513,AF,K,5,1,1.0,22-23
513,CB,K,23,1,1.0,22-23
513,GE,K,51,1,1.0,22-23
513,SB,K,18,1,1.0,22-23
513,AF,1,,1,1.0,22-23
513,CB,1,,1,1.0,22-23
513,GE,1,4,1,1.0,22-23
513,SB,1,,1,1.0,22-23
513,CB,2,3,1,1.0,22-23
513,GE,2,,1,1.0,22-23
513,CB,3,1,1,1.0,22-23
513,GE,3,3,1,1.0,22-23
513,SB,3,1,1,1.0,22-23
513,CB,4,1,1,1.0,22-23
513,GE,4,2,1,1.0,22-23
